mosquitoInfectionRatio,rodentInfectionRatio,humanInfectionRatio
0.00249999999999995,0.01428571428571429,0.0
0.00284509645819187,0.01428571428571429,0.00000261167530229
0.00479946090151664,0.04285714285714286,0.00000261167530229
0.00723218025497508,0.08571428571428572,0.00000261167530229
0.00800025383798737,0.1,0.00000261167530229
0.01232737845556599,0.12857142857142856,0.00000261167530229
0.01921017942419287,0.12857142857142856,0.00002582023719888
0.02361330815956908,0.12857142857142856,0.00002582023719888
0.02728539301081075,0.12857142857142856,0.00002582023719888
0.03085558575861998,0.12857142857142856,0.00002582023719888
0.03458120496316826,0.12857142857142856,0.00002582023719888
0.03662548922389649,0.14285714285714285,0.00009459319813792
0.03822599575579659,0.14285714285714285,0.00009459319813792
0.03979025986900248,0.14285714285714285,0.00009459319813792
0.04212103000010644,0.14285714285714285,0.00009459319813792
0.04229591590874329,0.14285714285714285,0.00009459319813792
0.04318741216803614,0.14285714285714285,0.00021591470340143
0.04441642264368447,0.14285714285714285,0.00021591470340143
0.04743031804781386,0.15714285714285714,0.00021591470340143
0.0498224242023699,0.15714285714285714,0.00021591470340143
0.04963922949983546,0.15714285714285714,0.00021591470340143
0.0502647719019845,0.15714285714285714,0.00039677821920463
0.05298067388868512,0.17142857142857143,0.00039677821920463
0.05433566143188368,0.18571428571428572,0.00039677821920463
0.05487183031107979,0.18571428571428572,0.00039677821920463
0.05446535221643728,0.18571428571428572,0.00064020481888277
0.05613736321364528,0.18571428571428572,0.00064020481888277
0.05623783458725278,0.18571428571428572,0.00064020481888277
0.05577269380645327,0.18571428571428572,0.00064020481888277
0.05579936013777227,0.18571428571428572,0.00064020481888277
0.05598622581864479,0.18571428571428572,0.00094433733293386
0.05771038463345271,0.18571428571428572,0.00094433733293386
0.0586199595489712,0.18571428571428572,0.00094433733293386
0.05999569030666699,0.18571428571428572,0.00094433733293386
0.06183312066392066,0.18571428571428572,0.00094433733293386
0.06397121268022016,0.18571428571428572,0.00131453459082136
0.06417201574596838,0.18571428571428572,0.00131453459082136
0.06441527853710236,0.18571428571428572,0.00131453459082136
0.06477312907758673,0.18571428571428572,0.00131453459082136
0.06643640295055125,0.18571428571428572,0.00131453459082136
0.06874510605972675,0.18571428571428572,0.0017528211846042
0.07032550613827031,0.18571428571428572,0.0017528211846042
0.07293263133972314,0.18571428571428572,0.0017528211846042
0.0744567635067196,0.18571428571428572,0.0017528211846042
0.07726866182413579,0.18571428571428572,0.0017528211846042
0.0778370432800723,0.2,0.00226796194201076
0.07883864432471828,0.2,0.00226796194201076
0.07900097887570795,0.2,0.00226796194201076
0.07936038990141361,0.2,0.00226796194201076
0.07932737774685047,0.2,0.00285739647821694
0.08032277306428395,0.2,0.00285739647821694
0.08060124859122123,0.21428571428571427,0.00285739647821694
0.08187031998795498,0.21428571428571427,0.00285739647821694
0.08253307538427036,0.21428571428571427,0.00285739647821694
0.08282770819373976,0.21428571428571427,0.00351971935897055
0.08540175230066657,0.21428571428571427,0.00351971935897055
0.0914388273182074,0.21428571428571427,0.00351971935897055
0.0954088314734235,0.21428571428571427,0.00351971935897055
0.09998557432070931,0.22857142857142856,0.00351971935897055
0.10436481422953141,0.22857142857142856,0.00427683081003383
0.10634730365103871,0.22857142857142856,0.00427683081003383
0.1082637746298054,0.24285714285714285,0.00427683081003383
0.1107349667461612,0.24285714285714285,0.00427683081003383
0.11427061306503772,0.24285714285714285,0.00427683081003383
0.11598171209189559,0.24285714285714285,0.00513777703825884
0.11658189211496639,0.24285714285714285,0.00513777703825884
0.11708155745641223,0.24285714285714285,0.00513777703825884
0.11889878360047945,0.24285714285714285,0.00513777703825884
0.12097651153538073,0.24285714285714285,0.00513777703825884
0.12378234151956044,0.24285714285714285,0.00610277445826178
0.12587505549728933,0.24285714285714285,0.00610277445826178
0.12815253178962785,0.24285714285714285,0.00610277445826178
0.13035555536796373,0.24285714285714285,0.00610277445826178
0.13372408074996706,0.24285714285714285,0.00717853206946392
0.13773822648008124,0.24285714285714285,0.00717853206946392
0.1404407918787276,0.24285714285714285,0.00717853206946392
0.14263112437348946,0.24285714285714285,0.00717853206946392
0.14658283199724295,0.24285714285714285,0.00717853206946392
0.15011487499761536,0.2571428571428571,0.00837637823698525
0.1513315148630753,0.2571428571428571,0.00837637823698525
0.15030002114900248,0.2571428571428571,0.00837637823698525
0.15170146630404371,0.2714285714285714,0.00837637823698525
0.15225859775987627,0.2714285714285714,0.00837637823698525
0.15339381348179446,0.2714285714285714,0.00969086682728662
0.15531014151221892,0.2714285714285714,0.00969086682728662
0.1568601227516254,0.2857142857142857,0.00969086682728662
0.1587373785933686,0.2857142857142857,0.00969086682728662
0.1620502697175736,0.2857142857142857,0.00969086682728662
0.16299999851739708,0.3,0.0111236072951219
0.16405282108587155,0.3,0.0111236072951219
0.16547483923974035,0.32857142857142857,0.0111236072951219
0.16701552810412776,0.32857142857142857,0.0111236072951219
0.16756104234171687,0.32857142857142857,0.0111236072951219
0.17037639758566572,0.32857142857142857,0.01267086116661874
0.17342327320113918,0.34285714285714286,0.01267086116661874
0.1777243488548331,0.34285714285714286,0.01267086116661874
0.18223014088204878,0.34285714285714286,0.01267086116661874
0.18401635684089312,0.34285714285714286,0.01434122139282403
0.18973811535890772,0.34285714285714286,0.01434122139282403
0.19016296327514406,0.34285714285714286,0.01434122139282403
0.1895116973983308,0.34285714285714286,0.01434122139282403
0.19280462736202414,0.35714285714285715,0.01434122139282403
0.19367381349614435,0.34285714285714286,0.01613426349569292
0.19429346283023036,0.34285714285714286,0.01613426349569292
0.19645170655880795,0.34285714285714286,0.01613426349569292
0.19735726428795702,0.35714285714285715,0.01613426349569292
0.20184601895392243,0.35714285714285715,0.01613426349569292
0.20400398256031538,0.35714285714285715,0.01804946478212273
0.20704248563388186,0.38571428571428573,0.01804946478212273
0.2100563471911644,0.38571428571428573,0.01804946478212273
0.21047387863228242,0.38571428571428573,0.01804946478212273
0.21262095317088692,0.38571428571428573,0.01804946478212273
0.21417863260952108,0.38571428571428573,0.02008486211647236
0.21391634488221292,0.4,0.02008486211647236
0.21546660362980008,0.4,0.02008486211647236
0.21634008329037968,0.4,0.02008486211647236
0.2168908909179722,0.4,0.02008486211647236
0.21855293479499435,0.4,0.02223254936286328
0.21840960424899983,0.4,0.02223254936286328
0.2179086204135238,0.4,0.02223254936286328
0.21826599327766835,0.4142857142857143,0.02223254936286328
0.21988073754911003,0.4142857142857143,0.02448352872845196
0.22218427359049003,0.4142857142857143,0.02448352872845196
0.22309361582191892,0.42857142857142855,0.02448352872845196
0.22548307943343326,0.42857142857142855,0.02448352872845196
0.22811747293320014,0.44285714285714284,0.02448352872845196
0.2305085895180176,0.45714285714285713,0.02683656922445038
0.23273049048750152,0.4714285714285714,0.02683656922445038
0.23764193482778045,0.4857142857142857,0.02683656922445038
0.23822001146686583,0.4857142857142857,0.02683656922445038
0.2395415303722467,0.4857142857142857,0.02683656922445038
0.24148289025843636,0.4857142857142857,0.02929002486717701
0.24158523386480413,0.4857142857142857,0.02929002486717701
0.24091463733017518,0.4857142857142857,0.02929002486717701
0.24082520487404907,0.5,0.02929002486717701
0.24512024034206328,0.5,0.02929002486717701
0.24632609771603053,0.5,0.03183767432010166
0.24789944638819245,0.5,0.03183767432010166
0.24847918226115737,0.5,0.03183767432010166
0.2526833313450198,0.5142857142857142,0.03183767432010166
0.2540132172961372,0.5142857142857142,0.03183767432010166
0.24911834483233,0.5142857142857142,0.0344760369459876
0.24325572396606368,0.5142857142857142,0.0344760369459876
0.23750107507634918,0.5142857142857142,0.0344760369459876
0.23190470026627963,0.5142857142857142,0.0344760369459876
0.22726910344103823,0.5571428571428572,0.03716936895611285
0.22239156286104172,0.5571428571428572,0.03716936895611285
0.2173885667156342,0.5571428571428572,0.03716936895611285
0.21281959487300717,0.5571428571428572,0.03716936895611285
0.20801097879296204,0.5571428571428572,0.03716936895611285
0.20332581429090332,0.5571428571428572,0.03988751321885162
0.1994553751074727,0.5714285714285714,0.03988751321885162
0.19504591486299383,0.5714285714285714,0.03988751321885162
0.1916436866755011,0.5714285714285714,0.03988751321885162
0.18873874224257217,0.5857142857142857,0.03988751321885162
0.1852917567158363,0.6,0.04260720273006589
0.18213770174411567,0.6,0.04260720273006589
0.1782470375052485,0.6,0.04260720273006589
0.175417944058563,0.6142857142857143,0.04260720273006589
0.17305202498542024,0.6285714285714286,0.04260720273006589
0.17127938398430614,0.6428571428571429,0.04531020730885561
0.16787339373176963,0.6428571428571429,0.04531020730885561
0.16471452224478011,0.6428571428571429,0.04531020730885561
0.16234831672639305,0.6428571428571429,0.04531020730885561
0.16097997773320186,0.6428571428571429,0.04531020730885561
0.16102715765217926,0.6428571428571429,0.04798201532211785
0.15972762530683599,0.6571428571428571,0.04798201532211785
0.15897549640801076,0.6571428571428571,0.04798201532211785
0.15677587730640924,0.6571428571428571,0.04798201532211785
0.15502345705130668,0.6428571428571429,0.05061563872252651
0.15468741221701593,0.6428571428571429,0.05061563872252651
0.15347350251712033,0.6428571428571429,0.05061563872252651
0.1514933827111925,0.6428571428571429,0.05061563872252651
0.1503429367058311,0.6571428571428571,0.05061563872252651
0.14791626878032482,0.6714285714285714,0.05320356847278539
0.14564282288907313,0.6714285714285714,0.05320356847278539
0.14525949225652415,0.6714285714285714,0.05320356847278539
0.14358289202385077,0.6714285714285714,0.05320356847278539
0.1429434584305122,0.6714285714285714,0.05320356847278539
0.1406150768726794,0.6714285714285714,0.05573859261608059
0.13972630818679302,0.6714285714285714,0.05573859261608059
0.13813795582718688,0.6714285714285714,0.05573859261608059
0.13634297563006853,0.6714285714285714,0.05573859261608059
0.13537870821878073,0.6714285714285714,0.05573859261608059
0.1342167458276121,0.6714285714285714,0.05821397707214186
0.133707975042583,0.7,0.05821397707214186
0.13189255288407115,0.7,0.05821397707214186
0.13099961409110364,0.7,0.05821397707214186
0.12968218672318296,0.7,0.05821397707214186
0.13010255148107028,0.7,0.0606251600027567
0.13159290318584416,0.7285714285714285,0.0606251600027567
0.1314625303293549,0.7285714285714285,0.0606251600027567
0.13123045548246923,0.7285714285714285,0.0606251600027567
0.12961653044193575,0.7285714285714285,0.0629735742298521
0.12833565165490665,0.7428571428571429,0.0629735742298521
0.12733458246955584,0.7428571428571429,0.0629735742298521
0.1272717767140283,0.7428571428571429,0.0629735742298521
0.12660963918526166,0.7428571428571429,0.0629735742298521
0.1261246769781484,0.7428571428571429,0.06525687461267267
0.12637224760388782,0.7428571428571429,0.06525687461267267
0.12632666617056906,0.7428571428571429,0.06525687461267267
0.12542364441527745,0.7428571428571429,0.06525687461267267
0.12545260120486457,0.7428571428571429,0.06525687461267267
0.12582256140021053,0.7142857142857143,0.06747522011254621
0.12599711224973864,0.7142857142857143,0.06747522011254621
0.12513010036091113,0.7142857142857143,0.06747522011254621
0.12351964767921406,0.7142857142857143,0.06747522011254621
0.12274199013750137,0.7142857142857143,0.06747522011254621
0.12177812840954969,0.7142857142857143,0.06962731375770247
0.12141292753702196,0.7142857142857143,0.06962731375770247
0.12153303609114385,0.7285714285714285,0.06962731375770247
0.12022919321488135,0.7285714285714285,0.06962731375770247
0.12203761628107146,0.7285714285714285,0.06962731375770247
0.12203263619652045,0.7285714285714285,0.0717143794742654
0.12287441998347777,0.7285714285714285,0.0717143794742654
0.12411718890243781,0.7285714285714285,0.0717143794742654
0.12342769284865825,0.7285714285714285,0.0717143794742654
0.12348067287800849,0.7428571428571429,0.07373931889947276
0.12245595120173232,0.7428571428571429,0.07373931889947276
0.12121914673198578,0.7428571428571429,0.07373931889947276
0.1200646276116225,0.7428571428571429,0.07373931889947276
0.12076760393653187,0.7428571428571429,0.07373931889947276
0.11974065135639668,0.7428571428571429,0.07570060170331815
0.11912054458660876,0.7571428571428571,0.07570060170331815
0.11981931749908735,0.7571428571428571,0.07570060170331815
0.11969158692363725,0.7571428571428571,0.07570060170331815
0.11861761486597773,0.7571428571428571,0.07570060170331815
0.11777268180090344,0.7571428571428571,0.07759818617373468
0.1183956600702327,0.7571428571428571,0.07759818617373468
0.11749675742397635,0.7571428571428571,0.07759818617373468
0.11743897917008406,0.7571428571428571,0.07759818617373468
0.11662836758925624,0.7571428571428571,0.07759818617373468
0.11637431902971963,0.7571428571428571,0.07943231991310759
0.1159621488712248,0.7571428571428571,0.07943231991310759
0.11523659099596702,0.7571428571428571,0.07943231991310759
0.11478006666596964,0.7571428571428571,0.07943231991310759
0.11573841172935465,0.7571428571428571,0.07943231991310759
0.11581749707662616,0.7571428571428571,0.0812037128986706
0.11624092845469286,0.7571428571428571,0.0812037128986706
0.1163636340110927,0.7571428571428571,0.0812037128986706
0.11715048052943508,0.7571428571428571,0.0812037128986706
0.11837438336525169,0.7571428571428571,0.08291650989919536
0.11851978874569084,0.7571428571428571,0.08291650989919536
0.11757925585209365,0.7571428571428571,0.08291650989919536
0.11687629933854478,0.7714285714285715,0.08291650989919536
0.11925374844301186,0.7714285714285715,0.08291650989919536
0.1200878094661906,0.7714285714285715,0.08457358421513475
0.11964161817286842,0.7714285714285715,0.08457358421513475
0.11986291458894685,0.7714285714285715,0.08457358421513475
0.11880407075408182,0.7714285714285715,0.08457358421513475
0.1178008985189653,0.7714285714285715,0.08457358421513475
0.11739807623359319,0.7714285714285715,0.08617441738603432
0.11723422494669354,0.7714285714285715,0.08617441738603432
0.11614928566084856,0.7714285714285715,0.08617441738603432
0.1155030785844831,0.7714285714285715,0.08617441738603432
0.1149800595574626,0.7714285714285715,0.08617441738603432
0.11433104033375993,0.7714285714285715,0.08771823857837396
0.11386944646895895,0.7714285714285715,0.08771823857837396
0.1131614504721146,0.7714285714285715,0.08771823857837396
0.11213970551960407,0.7714285714285715,0.08771823857837396
0.1113460275491052,0.7714285714285715,0.08771823857837396
0.1105926438438968,0.7714285714285715,0.08920353374694658
0.1100806013685747,0.7714285714285715,0.08920353374694658
0.11111466903689883,0.7714285714285715,0.08920353374694658
0.11045298864303173,0.7714285714285715,0.08920353374694658
0.11080372056187852,0.7857142857142857,0.09063136175382273
0.11159059879003182,0.7857142857142857,0.09063136175382273
0.11177897135502535,0.7857142857142857,0.09063136175382273
0.11259802000583659,0.7857142857142857,0.09063136175382273
0.11190214879897853,0.7857142857142857,0.09063136175382273
0.11661523574157369,0.7857142857142857,0.09200447804121058
0.1200425743673212,0.7857142857142857,0.09200447804121058
0.12072664505229667,0.7857142857142857,0.09200447804121058
0.12301112800005158,0.7857142857142857,0.09200447804121058
0.12559248805937326,0.7857142857142857,0.09200447804121058
0.12875213076972958,0.7857142857142857,0.09333935069621739
0.1314395720705692,0.7857142857142857,0.09333935069621739
0.13504100215697054,0.7857142857142857,0.09333935069621739
0.13918894131528922,0.7857142857142857,0.09333935069621739
0.14181287068750154,0.7857142857142857,0.09333935069621739
0.14339721367270972,0.7857142857142857,0.0946498790260161
0.1461012552686916,0.7857142857142857,0.0946498790260161
0.14822282643182633,0.7857142857142857,0.0946498790260161
0.15250721500147807,0.7857142857142857,0.0946498790260161
0.1574257190336345,0.7857142857142857,0.0946498790260161
0.15944745052372716,0.7857142857142857,0.09594934237730054
0.16219605825529315,0.7857142857142857,0.09594934237730054
0.16325014024228865,0.7857142857142857,0.09594934237730054
0.1661522210270779,0.7857142857142857,0.09594934237730054
0.16992506444690042,0.7857142857142857,0.09724665470615326
0.17260877535811955,0.7857142857142857,0.09724665470615326
0.17585003744938194,0.7857142857142857,0.09724665470615326
0.17961284249829435,0.7857142857142857,0.09724665470615326
0.1807836423272511,0.7857142857142857,0.09724665470615326
0.18228690588473884,0.7857142857142857,0.09855015225905916
0.18638248395855253,0.7857142857142857,0.09855015225905916
0.18796629975368787,0.8,0.09855015225905916
0.18999349281766287,0.8142857142857143,0.09855015225905916
0.19287916742128022,0.8142857142857143,0.09855015225905916
0.19504214067051848,0.8142857142857143,0.09986688104513376
0.19622885885230376,0.8142857142857143,0.09986688104513376
0.19742069484270222,0.8142857142857143,0.09986688104513376
0.2020377255009909,0.8285714285714286,0.09986688104513376
0.20690719369539048,0.8285714285714286,0.09986688104513376
0.21149642501998142,0.8285714285714286,0.10120566749254249
0.21770203116383527,0.8285714285714286,0.10120566749254249
0.22178006206409737,0.8285714285714286,0.10120566749254249
0.2252312099643112,0.8285714285714286,0.10120566749254249
0.2283305497909433,0.8285714285714286,0.10120566749254249
0.2340622719481785,0.8285714285714286,0.10257819343458495
0.23882300676746204,0.8285714285714286,0.10257819343458495
0.24202406581179864,0.8285714285714286,0.10257819343458495
0.24398453356872274,0.8285714285714286,0.10257819343458495
0.24643681612435492,0.8428571428571429,0.10399238746152072
0.24910862189563102,0.8428571428571429,0.10399238746152072
0.2537971076330928,0.8428571428571429,0.10399238746152072
0.25706650927484,0.8571428571428571,0.10399238746152072
0.2609346234976166,0.8571428571428571,0.10399238746152072
0.26496442659795805,0.8571428571428571,0.10545506695280223
0.2677140850952573,0.8571428571428571,0.10545506695280223
0.26961178625922644,0.8571428571428571,0.10545506695280223
0.27167173615511503,0.8571428571428571,0.10545506695280223
