mosquitoInfectionRatio,rodentInfectionRatio,humanInfectionRatio
0.00249999999999995,0.01428571428571429,0.0
0.00284521479433225,0.01428571428571429,0.00000261167530229
0.00480028245262232,0.04285714285714286,0.00000261167530229
0.00723391158269667,0.08571428571428572,0.00000261167530229
0.00800286667563307,0.1,0.00000261167530229
0.01233150852920467,0.12857142857142856,0.00000261167530229
0.01921714954165657,0.12857142857142856,0.00002582790850759
0.02362427252077092,0.12857142857142856,0.00002582790850759
0.02730139552039227,0.12857142857142856,0.00002582790850759
0.03087739165704911,0.12857142857142856,0.00002582790850759
0.03460965745276927,0.12857142857142856,0.00002582790850759
0.03665956946976102,0.14285714285714285,0.00009465124805011
0.03826583962759603,0.14285714285714285,0.00009465124805011
0.03983687837761801,0.14285714285714285,0.00009465124805011
0.04217532328688497,0.14285714285714285,0.00009465124805011
0.04235814856399819,0.14285714285714285,0.00009465124805011
0.04325751428199886,0.14285714285714285,0.0002161104628029
0.04449364514793709,0.14285714285714285,0.0002161104628029
0.04751504860641307,0.15714285714285714,0.0002161104628029
0.04991551902295853,0.15714285714285714,0.0002161104628029
0.04974023284853109,0.15714285714285714,0.0002161104628029
0.05037478934694108,0.15714285714285714,0.00039724675575795
0.05310139391009935,0.17142857142857143,0.00039724675575795
0.05446657504399218,0.18571428571428572,0.00039724675575795
0.05501515624873254,0.18571428571428572,0.00039724675575795
0.05461851542056307,0.18571428571428572,0.00064114360346154
0.05630001093564733,0.18571428571428572,0.00064114360346154
0.0564095294516653,0.18571428571428572,0.00064114360346154
0.05595370457981422,0.18571428571428572,0.00064114360346154
0.05599128150319905,0.18571428571428572,0.00064114360346154
0.05618750643004585,0.18571428571428572,0.00094599595877521
0.05792128445457164,0.18571428571428572,0.00094599595877521
0.05884199750586466,0.18571428571428572,0.00094599595877521
0.06022673866952506,0.18571428571428572,0.00094599595877521
0.0620737111610825,0.18571428571428572,0.00094599595877521
0.06422454174974906,0.18571428571428572,0.00131721113118615
0.06443888502115744,0.18571428571428572,0.00131721113118615
0.06469544373162607,0.18571428571428572,0.00131721113118615
0.06506549043951221,0.18571428571428572,0.00131721113118615
0.06674658235869156,0.18571428571428572,0.00131721113118615
0.06906795095654483,0.18571428571428572,0.00175688808150018
0.07065855815651124,0.18571428571428572,0.00175688808150018
0.07328750349698882,0.18571428571428572,0.00175688808150018
0.07483207867671228,0.18571428571428572,0.00175688808150018
0.077657592664231,0.18571428571428572,0.00175688808150018
0.07823932152980305,0.2,0.00227386608125232
0.07925863592385558,0.2,0.00227386608125232
0.07943979305258392,0.2,0.00227386608125232
0.07981736511022537,0.2,0.00227386608125232
0.07980650592403729,0.2,0.00286566784871666
0.08082640899047062,0.2,0.00286566784871666
0.08112786385510405,0.21428571428571427,0.00286566784871666
0.08242682689102865,0.21428571428571427,0.00286566784871666
0.0831115561882443,0.21428571428571427,0.00286566784871666
0.08342379197808726,0.21428571428571427,0.0035310031583894
0.08601379577421192,0.21428571428571427,0.0035310031583894
0.09207275779153794,0.21428571428571427,0.0035310031583894
0.09606912315934692,0.21428571428571427,0.0035310031583894
0.10066504617266604,0.22857142857142856,0.0035310031583894
0.1050636927693684,0.22857142857142856,0.00429183222288489
0.1070798703637543,0.22857142857142856,0.00429183222288489
0.10903336459201915,0.24285714285714285,0.00429183222288489
0.11153469976819701,0.24285714285714285,0.00429183222288489
0.11510573705628499,0.24285714285714285,0.00429183222288489
0.11684934735101396,0.24285714285714285,0.00515734357450618
0.11747334148294968,0.24285714285714285,0.00515734357450618
0.1180082209237479,0.24285714285714285,0.00515734357450618
0.11985020442017041,0.24285714285714285,0.00515734357450618
0.12196054192659563,0.24285714285714285,0.00515734357450618
0.12481264065008407,0.24285714285714285,0.00612785673872993
0.12696433979745345,0.24285714285714285,0.00612785673872993
0.12930646214017602,0.24285714285714285,0.00612785673872993
0.13156315812477717,0.24285714285714285,0.00612785673872993
0.13499318854660292,0.24285714285714285,0.00721032679568003
0.13907829433186528,0.24285714285714285,0.00721032679568003
0.1418574436014067,0.24285714285714285,0.00721032679568003
0.14412712740533876,0.24285714285714285,0.00721032679568003
0.14817157027943914,0.24285714285714285,0.00721032679568003
0.15177415585183276,0.2571428571428571,0.00841641393323225
0.15307084553292383,0.2571428571428571,0.00841641393323225
0.15210705358924007,0.2571428571428571,0.00841641393323225
0.1535785211817274,0.2714285714285714,0.00841641393323225
0.15420597477979858,0.2714285714285714,0.00841641393323225
0.15540765158768344,0.2714285714285714,0.00974094054286773
0.1573880024620274,0.2714285714285714,0.00974094054286773
0.1590232853762783,0.2857142857142857,0.00974094054286773
0.1609291621261567,0.2857142857142857,0.00974094054286773
0.1642799828747781,0.2857142857142857,0.00974094054286773
0.1652790447132775,0.3,0.01118563102765146
0.16637862682085405,0.3,0.01118563102765146
0.16785952279063657,0.32857142857142857,0.01118563102765146
0.16944949780521293,0.32857142857142857,0.01118563102765146
0.17004880882741652,0.32857142857142857,0.01118563102765146
0.17294004658085615,0.32857142857142857,0.0127468380323119
0.1760837285877456,0.34285714285714286,0.0127468380323119
0.1804958999769202,0.34285714285714286,0.0127468380323119
0.18512316679933638,0.34285714285714286,0.0127468380323119
0.1870231757843824,0.34285714285714286,0.0144334490242572
0.19277280393524904,0.34285714285714286,0.0144334490242572
0.19328062482827213,0.34285714285714286,0.0144334490242572
0.19273613036226786,0.34285714285714286,0.0144334490242572
0.19613388630246525,0.35714285714285715,0.0144334490242572
0.1970996367753233,0.34285714285714286,0.01624520717183861
0.19782650287079662,0.34285714285714286,0.01624520717183861
0.20010181948331654,0.34285714285714286,0.01624520717183861
0.20109543264846075,0.35714285714285715,0.01624520717183861
0.20568407556951923,0.35714285714285715,0.01624520717183861
0.20793252992499264,0.35714285714285715,0.01818181365688388
0.2110516719684179,0.38571428571428573,0.01818181365688388
0.21418907687634783,0.38571428571428573,0.01818181365688388
0.21473468774277843,0.38571428571428573,0.01818181365688388
0.2169853360838991,0.38571428571428573,0.01818181365688388
0.21865910653165357,0.38571428571428573,0.02024149054635181
0.21848319504460895,0.4,0.02024149054635181
0.22013760895922727,0.4,0.02024149054635181
0.22112901710057942,0.4,0.02024149054635181
0.22180180386179507,0.4,0.02024149054635181
0.2236022910859746,0.4,0.02241652303143165
