mosquitoInfectionRatio,rodentInfectionRatio,humanInfectionRatio
0.00249999999999995,0.02,0.0
0.0032044960345118,0.04,0.00000261167530229
0.00371239822877923,0.04,0.00000261167530229
0.00417950303011931,0.06,0.00000261167530229
0.00576771341864417,0.08,0.00000261167530229
0.00806595652737929,0.08,0.00000261167530229
0.00989069437348869,0.08,0.00001507935750155
0.0112789644523037,0.1,0.00001507935750155
0.01299586921744969,0.1,0.00001507935750155
0.01522551230562449,0.1,0.00001507935750155
0.01658354282758803,0.1,0.00001507935750155
0.01768019288217142,0.1,0.0000481268030079
0.01865582764642619,0.1,0.0000481268030079
0.01993979017340727,0.1,0.0000481268030079
0.02116991370372615,0.1,0.0000481268030079
0.02237403156478045,0.1,0.0000481268030079
0.02429186618769159,0.1,0.00010918224125269
0.0256660762664174,0.1,0.00010918224125269
0.02615846886010021,0.1,0.00010918224125269
0.02623218883396472,0.1,0.00010918224125269
0.02618327563977528,0.1,0.00010918224125269
0.02573210851370366,0.1,0.00020040975399011
0.02516946240689893,0.1,0.00020040975399011
0.02461867414286855,0.1,0.00020040975399011
0.02414029250572986,0.1,0.00020040975399011
0.02414278230737776,0.1,0.00031699161722164
0.02374224028432009,0.1,0.00031699161722164
0.02386896648354081,0.1,0.00031699161722164
0.02430997459367007,0.1,0.00031699161722164
0.02428806583581646,0.1,0.00031699161722164
0.02380073196699669,0.1,0.00045716610180321
0.02446230512957726,0.1,0.00045716610180321
0.02397601326386871,0.1,0.00045716610180321
0.02346797050814053,0.1,0.00045716610180321
0.02339369278322776,0.1,0.00045716610180321
0.02418629659124201,0.1,0.00061903185655896
0.02384147367908843,0.1,0.00061903185655896
0.02334728279704451,0.1,0.00061903185655896
0.02286247531558485,0.1,0.00061903185655896
0.02238951164249292,0.1,0.00061903185655896
0.0219280728274296,0.1,0.00079914463934484
0.02153693578982189,0.1,0.00079914463934484
0.02208374706436513,0.1,0.00079914463934484
0.02172526631786267,0.1,0.00079914463934484
0.02191706572585524,0.1,0.00079914463934484
0.02164301810129851,0.1,0.00099572494197769
0.02123523426532093,0.1,0.00099572494197769
0.02083089630429868,0.1,0.00099572494197769
0.02043566922788461,0.1,0.00099572494197769
0.02004932227800298,0.1,0.00120516417574568
0.01967202289370282,0.1,0.00120516417574568
0.01930368484849429,0.1,0.00120516417574568
0.01894392459924252,0.1,0.00120516417574568
0.01859271634194488,0.1,0.00120516417574568
