humanSusceptibleNumber,humanExposureNumber,humanInfectNumber,humanRecoverNumber
1000.0,0.0,0.0,0.0
999.8628682415107,0.1371129533701872,0.00261167530228928,0.00004352792170482
999.8628682415107,0.1371129533701872,0.00261167530228928,0.00004352792170482
999.8628682415107,0.1371129533701872,0.00261167530228928,0.00004352792170482
999.8628682415107,0.1371129533701872,0.00261167530228928,0.00004352792170482
999.8628682415107,0.1371129533701872,0.00261167530228928,0.00004352792170482
999.3459937697886,0.6498021954332005,0.01493372460971461,0.00029198805264968
999.3459937697886,0.6498021954332005,0.01493372460971461,0.00029198805264968
999.3459937697886,0.6498021954332005,0.01493372460971461,0.00029198805264968
999.3459937697886,0.6498021954332005,0.01493372460971461,0.00029198805264968
999.3459937697886,0.6498021954332005,0.01493372460971461,0.00029198805264968
998.5434343364135,1.4331881167537697,0.04191727836167656,0.00098768947815113
998.5434343364135,1.4331881167537697,0.04191727836167656,0.00098768947815113
998.5434343364135,1.4331881167537697,0.04191727836167656,0.00098768947815113
998.5434343364135,1.4331881167537697,0.04191727836167656,0.00098768947815113
998.5434343364135,1.4331881167537697,0.04191727836167656,0.00098768947815113
997.5138022163808,2.4210290724813825,0.08714719751654368,0.00243026587531201
997.5138022163808,2.4210290724813825,0.08714719751654368,0.00243026587531201
997.5138022163808,2.4210290724813825,0.08714719751654368,0.00243026587531201
997.5138022163808,2.4210290724813825,0.08714719751654368,0.00243026587531201
997.5138022163808,2.4210290724813825,0.08714719751654368,0.00243026587531201
996.1861779661667,3.678332681751446,0.15537090299915846,0.00499547826654487
996.1861779661667,3.678332681751446,0.15537090299915846,0.00499547826654487
996.1861779661667,3.678332681751446,0.15537090299915846,0.00499547826654487
996.1861779661667,3.678332681751446,0.15537090299915846,0.00499547826654487
994.3920425496511,5.365427839929795,0.2542894761249819,0.00918368141929578
994.3920425496511,5.365427839929795,0.2542894761249819,0.00918368141929578
994.3920425496511,5.365427839929795,0.2542894761249819,0.00918368141929578
994.3920425496511,5.365427839929795,0.2542894761249819,0.00918368141929578
994.3920425496511,5.365427839929795,0.2542894761249819,0.00918368141929578
991.971695797143,7.628874337242763,0.39423303487807854,0.01566239518640413
991.971695797143,7.628874337242763,0.39423303487807854,0.01566239518640413
991.971695797143,7.628874337242763,0.39423303487807854,0.01566239518640413
991.971695797143,7.628874337242763,0.39423303487807854,0.01566239518640413
991.971695797143,7.628874337242763,0.39423303487807854,0.01566239518640413
989.2141582774564,10.164549587582963,0.5795208058100104,0.0251644513313736
989.2141582774564,10.164549587582963,0.5795208058100104,0.0251644513313736
989.2141582774564,10.164549587582963,0.5795208058100104,0.0251644513313736
989.2141582774564,10.164549587582963,0.5795208058100104,0.0251644513313736
989.2141582774564,10.164549587582963,0.5795208058100104,0.0251644513313736
986.1894933896374,12.895433552679187,0.8129137834526725,0.0384613698756044
986.1894933896374,12.895433552679187,0.8129137834526725,0.0384613698756044
986.1894933896374,12.895433552679187,0.8129137834526725,0.0384613698756044
986.1894933896374,12.895433552679187,0.8129137834526725,0.0384613698756044
986.1894933896374,12.895433552679187,0.8129137834526725,0.0384613698756044
982.8241538543443,15.889527469272984,1.0984099363278395,0.05638358844897902
982.8241538543443,15.889527469272984,1.0984099363278395,0.05638358844897902
982.8241538543443,15.889527469272984,1.0984099363278395,0.05638358844897902
982.8241538543443,15.889527469272984,1.0984099363278395,0.05638358844897902
979.1687865056566,19.089537473328306,1.4388315197036798,0.0798002778928839
979.1687865056566,19.089537473328306,1.4388315197036798,0.0798002778928839
979.1687865056566,19.089537473328306,1.4388315197036798,0.0798002778928839
979.1687865056566,19.089537473328306,1.4388315197036798,0.0798002778928839
979.1687865056566,19.089537473328306,1.4388315197036798,0.0798002778928839
975.0570580053333,22.65512664990943,1.8399824095240833,0.10966864860602311
975.0570580053333,22.65512664990943,1.8399824095240833,0.10966864860602311
975.0570580053333,22.65512664990943,1.8399824095240833,0.10966864860602311
975.0570580053333,22.65512664990943,1.8399824095240833,0.10966864860602311
975.0570580053333,22.65512664990943,1.8399824095240833,0.10966864860602311
970.1351715599408,26.926498182525236,2.3140240161012775,0.1471390290549842
970.1351715599408,26.926498182525236,2.3140240161012775,0.1471390290549842
970.1351715599408,26.926498182525236,2.3140240161012775,0.1471390290549842
970.1351715599408,26.926498182525236,2.3140240161012775,0.1471390290549842
970.1351715599408,26.926498182525236,2.3140240161012775,0.1471390290549842
964.8028278054205,31.487945996849,2.8649427979235647,0.19341668539649376
964.8028278054205,31.487945996849,2.8649427979235647,0.19341668539649376
964.8028278054205,31.487945996849,2.8649427979235647,0.19341668539649376
964.8028278054205,31.487945996849,2.8649427979235647,0.19341668539649376
964.8028278054205,31.487945996849,2.8649427979235647,0.19341668539649376
958.5619709775024,36.823593572161585,3.50586245451651,0.24991355945113733
958.5619709775024,36.823593572161585,3.50586245451651,0.24991355945113733
958.5619709775024,36.823593572161585,3.50586245451651,0.24991355945113733
958.5619709775024,36.823593572161585,3.50586245451651,0.24991355945113733
951.3467116170102,42.97546501540005,4.250430088706559,0.3182549253350686
951.3467116170102,42.97546501540005,4.250430088706559,0.3182549253350686
951.3467116170102,42.97546501540005,4.250430088706559,0.3182549253350686
951.3467116170102,42.97546501540005,4.250430088706559,0.3182549253350686
951.3467116170102,42.97546501540005,4.250430088706559,0.3182549253350686
943.2084559999232,49.86884804499098,5.110581606738455,0.4002487361940255
