mosquitoInfectionRatio,rodentInfectionRatio,humanInfectionRatio
0.00249999999999995,0.02,0.0
0.00284555951761899,0.02,0.00000261167530229
0.00435431125658297,0.02,0.00000261167530229
0.00516839091029614,0.02,0.00000261167530229
0.00651289923479425,0.02,0.00000261167530229
0.00747226922770276,0.02,0.00000261167530229
0.008366550336989,0.02,0.00001431730950902
0.00963914468979458,0.02,0.00001431730950902
0.01096155854787401,0.02,0.00001431730950902
0.01205247271684393,0.02,0.00001431730950902
0.01334106218368749,0.02,0.00001431730950902
0.01456253001549571,0.02,0.00004244599439327
0.01488654839126202,0.02,0.00004244599439327
0.01503698766575248,0.02,0.00004244599439327
0.01546298751281085,0.02,0.00004244599439327
0.01622467217757649,0.02,0.00004244599439327
0.01662726060666279,0.02,0.00008914949966976
0.01686361126471906,0.02,0.00008914949966976
0.01776075207510476,0.02,0.00008914949966976
0.01850772673460876,0.02,0.00008914949966976
0.01920385421251331,0.02,0.00008914949966976
0.01959027681841762,0.02,0.00015725962415322
0.01978879228415287,0.02,0.00015725962415322
0.02092701569126408,0.02,0.00015725962415322
0.02123025682743117,0.02,0.00015725962415322
0.02115271930130251,0.02,0.00024815424726746
0.02151052810558901,0.02,0.00024815424726746
0.02209787003308511,0.02,0.00024815424726746
0.02228340171128978,0.02,0.00024815424726746
0.02241298209232037,0.02,0.00024815424726746
0.02227290484991876,0.02,0.00036181804651898
0.02198457375843555,0.02,0.00036181804651898
0.02284465432520803,0.02,0.00036181804651898
0.02377548774783566,0.02,0.00036181804651898
0.02461532060477696,0.02,0.00036181804651898
0.02571178143658702,0.02,0.00050070501101823
0.02645260176411057,0.02,0.00050070501101823
0.02697322772605943,0.02,0.00050070501101823
0.02724114547195521,0.02,0.00050070501101823
0.02751744787082084,0.02,0.00050070501101823
0.02796136408193985,0.02,0.00066659013567625
0.02856824817277196,0.04,0.00066659013567625
0.03024032949133193,0.04,0.00066659013567625
0.03117066520462397,0.04,0.00066659013567625
0.0315806951791516,0.04,0.00066659013567625
0.03238038628981185,0.04,0.0008633116705119
0.033102924707624,0.04,0.0008633116705119
0.03602079368386345,0.06,0.0008633116705119
0.03796365328036763,0.06,0.0008633116705119
0.04145292868350219,0.06,0.00110172723870455
0.0439782651048153,0.06,0.00110172723870455
0.04624559241972635,0.06,0.00110172723870455
0.04867113552742695,0.08,0.00110172723870455
0.05300840747838995,0.08,0.00110172723870455
0.0565765803693844,0.08,0.00139941954020314
0.06093968500501815,0.08,0.00139941954020314
0.06390102395404168,0.08,0.00139941954020314
0.06678707083416119,0.08,0.00139941954020314
0.0710060657787847,0.1,0.00139941954020314
0.07385684569100423,0.1,0.001776584207541
0.07595261992755359,0.1,0.001776584207541
0.07858530406963816,0.1,0.001776584207541
0.08130505015166886,0.1,0.001776584207541
0.08574720679361453,0.1,0.001776584207541
0.09126094514815776,0.1,0.00224820070328398
0.09630915388150102,0.1,0.00224820070328398
0.10061256572814327,0.1,0.00224820070328398
0.10506836839382344,0.1,0.00224820070328398
0.10828125444475467,0.12,0.00224820070328398
0.11288730245898893,0.14,0.00283655955027133
0.11765701045268434,0.14,0.00283655955027133
0.123489287922984,0.16,0.00283655955027133
0.1283147470314326,0.16,0.00283655955027133
0.13593266767696313,0.16,0.00356843474844344
0.14308121541788427,0.18,0.00356843474844344
0.1541970892675052,0.22,0.00356843474844344
0.16451973851245444,0.22,0.00356843474844344
0.17239227110297817,0.22,0.00356843474844344
0.17924635489031746,0.24,0.00448610757112541
0.18593246889418202,0.24,0.00448610757112541
0.19435284962016516,0.24,0.00448610757112541
0.20125559873229068,0.24,0.00448610757112541
0.21069992218180286,0.24,0.00448610757112541
0.22163892524695022,0.24,0.00562130851128269
0.22754875173588993,0.24,0.00562130851128269
0.23562762308645793,0.24,0.00562130851128269
0.2438762504887571,0.26,0.00562130851128269
0.2510901527574334,0.26,0.00562130851128269
0.2559866026992877,0.26,0.0069981226932756
0.26048640266172157,0.26,0.0069981226932756
0.2659934509363212,0.26,0.0069981226932756
0.2705813016326717,0.3,0.0069981226932756
0.2752295877332193,0.3,0.0069981226932756
0.2825888472711742,0.3,0.00862024251814976
