mosquitoInfectionRatio,rodentInfectionRatio,humanInfectionRatio
0.00249999999999995,0.01428571428571429,0.0
0.00284498322703642,0.01428571428571429,0.00000261167530229
0.00453976264942332,0.01428571428571429,0.00000261167530229
0.00580862743475915,0.01428571428571429,0.00000261167530229
0.00740998290979914,0.01428571428571429,0.00000261167530229
0.00879328491119774,0.01428571428571429,0.00000261167530229
0.00977369002598816,0.01428571428571429,0.00001614445272621
0.01128009242961474,0.01428571428571429,0.00001614445272621
0.01188621311777634,0.01428571428571429,0.00001614445272621
0.01312742131757124,0.01428571428571429,0.00001614445272621
0.01431406588507969,0.01428571428571429,0.00001614445272621
0.01502296780395081,0.01428571428571429,0.00004700772382105
0.01634397061992053,0.01428571428571429,0.00004700772382105
0.01650357173634624,0.01428571428571429,0.00004700772382105
0.01671233781492632,0.01428571428571429,0.00004700772382105
0.01722949242080937,0.01428571428571429,0.00004700772382105
0.01820193653517537,0.01428571428571429,0.00009790129333224
0.01926657903259707,0.01428571428571429,0.00009790129333224
0.02031353921164521,0.01428571428571429,0.00009790129333224
0.02070156659099751,0.01428571428571429,0.00009790129333224
0.02117394867737214,0.02857142857142857,0.00009790129333224
0.02290552189105972,0.02857142857142857,0.00017264636862925
0.02428873413633457,0.04285714285714286,0.00017264636862925
0.02561135702090728,0.04285714285714286,0.00017264636862925
0.02765422629543184,0.04285714285714286,0.00017264636862925
0.03023980617573627,0.04285714285714286,0.00028169213158801
0.03323845194182454,0.04285714285714286,0.00028169213158801
0.03586719827785471,0.04285714285714286,0.00028169213158801
0.03886280143096865,0.05714285714285714,0.00028169213158801
0.04227878338155809,0.05714285714285714,0.00028169213158801
0.04528085350005256,0.05714285714285714,0.00044326803392482
0.04984385018211358,0.05714285714285714,0.00044326803392482
0.05302407758219852,0.05714285714285714,0.00044326803392482
0.05534081790925725,0.05714285714285714,0.00044326803392482
0.05758951686811686,0.05714285714285714,0.00044326803392482
0.06120050974635333,0.05714285714285714,0.00067476539551342
0.06438146847399746,0.05714285714285714,0.00067476539551342
0.06824783524359575,0.05714285714285714,0.00067476539551342
0.07148801411514741,0.05714285714285714,0.00067476539551342
0.07513986367834818,0.07142857142857142,0.00067476539551342
0.07963156959627643,0.07142857142857142,0.00099592540781046
0.08449863664801045,0.08571428571428572,0.00099592540781046
0.09122765289565403,0.1,0.00099592540781046
0.09721521124873517,0.11428571428571428,0.00099592540781046
0.1038349295921958,0.11428571428571428,0.00099592540781046
0.111946923558139,0.12857142857142856,0.00143921682343582
0.11922690884774828,0.12857142857142856,0.00143921682343582
0.12706702914155096,0.14285714285714285,0.00143921682343582
0.13400256299779525,0.14285714285714285,0.00143921682343582
0.14015134962967227,0.14285714285714285,0.0020430928166923
0.14666873785225665,0.15714285714285714,0.0020430928166923
0.15532329139955436,0.18571428571428572,0.0020430928166923
0.16416607741126776,0.18571428571428572,0.0020430928166923
0.17211129405403108,0.18571428571428572,0.0020430928166923
0.18194276914282348,0.18571428571428572,0.00284588070228006
0.19065572298788663,0.21428571428571427,0.00284588070228006
0.20043619359920883,0.21428571428571427,0.00284588070228006
0.2103998496608254,0.22857142857142856,0.00284588070228006
0.22082842579267936,0.22857142857142856,0.00284588070228006
0.2314251424035518,0.2571428571428571,0.00388844091661989
0.2427472414056147,0.2714285714285714,0.00388844091661989
0.2565197161124637,0.2714285714285714,0.00388844091661989
0.26723553857544,0.2857142857142857,0.00388844091661989
0.2796937262582958,0.2857142857142857,0.00388844091661989
0.28977582995095913,0.3,0.00521515834498802
0.3016946973817449,0.3142857142857143,0.00521515834498802
0.31518925440689277,0.32857142857142857,0.00521515834498802
0.32946226623882624,0.38571428571428573,0.00521515834498802
0.34295923047624444,0.4,0.00521515834498802
0.3564510314065359,0.4142857142857143,0.00686256521618474
0.37068045759115004,0.42857142857142855,0.00686256521618474
0.3848411922638114,0.44285714285714284,0.00686256521618474
0.39740615260621753,0.45714285714285713,0.00686256521618474
0.4082918369341473,0.45714285714285713,0.00885913284116656
0.4184062723061868,0.4714285714285714,0.00885913284116656
0.4278230350824522,0.4857142857142857,0.00885913284116656
0.43638821488602075,0.4857142857142857,0.00885913284116656
0.4422539700928005,0.4857142857142857,0.00885913284116656
0.45337443777272624,0.5,0.01120534231684034
0.46255212927047823,0.5285714285714286,0.01120534231684034
0.46970431756781195,0.5285714285714286,0.01120534231684034
0.47463087496610024,0.5428571428571428,0.01120534231684034
0.48122555834759667,0.5571428571428572,0.01120534231684034
0.48694048836566434,0.5571428571428572,0.01389203162570311
0.49416567536363726,0.5571428571428572,0.01389203162570311
0.5046426763486128,0.5857142857142857,0.01389203162570311
0.5115732387878662,0.5857142857142857,0.01389203162570311
0.518767367901883,0.5857142857142857,0.01389203162570311
0.525320848018572,0.5857142857142857,0.01690900318666628
0.5300698754624941,0.5857142857142857,0.01690900318666628
0.5377347197897762,0.6,0.01690900318666628
0.5498028887646782,0.6285714285714286,0.01690900318666628
