mosquitoInfectionRatio,rodentInfectionRatio,humanInfectionRatio
0.575401748,0.74,0.042961066
0.582352561,0.74,0.042961066
0.590612595,0.74,0.042961066
0.597685458,0.76,0.042961066
0.605183399,0.78,0.042961066
0.610003183,0.78,0.047371927
0.616941265,0.82,0.047371927
0.623950409,0.82,0.047371927
0.628691864,0.82,0.047371927
0.63204827,0.82,0.047371927
0.634217792,0.82,0.051931758
0.635375677,0.82,0.051931758
0.638304081,0.82,0.051931758
0.642268163,0.82,0.051931758
0.643592716,0.82,0.051931758
0.648001065,0.82,0.05661909
0.650144329,0.82,0.05661909
0.651988656,0.82,0.05661909
0.652431717,0.82,0.05661909
0.656730446,0.86,0.05661909
0.661627774,0.86,0.061413965
0.668651837,0.86,0.061413965
0.67441966,0.86,0.061413965
0.676675539,0.86,0.061413965
0.67960235,0.82,0.066301682
0.683091492,0.82,0.066301682
0.684287441,0.82,0.066301682
0.686117708,0.82,0.066301682
0.689641881,0.82,0.066301682
0.68989597,0.82,0.071263637
0.691619259,0.82,0.071263637
0.690722589,0.82,0.071263637
0.689854517,0.82,0.071263637
0.692449472,0.84,0.071263637
0.697070617,0.84,0.076279658
0.701416562,0.84,0.076279658
0.702753304,0.84,0.076279658
0.706368047,0.86,0.076279658
0.706860259,0.86,0.076279658
0.709772779,0.86,0.081334404
0.713545109,0.86,0.081334404
0.715858459,0.86,0.081334404
0.71788511,0.86,0.081334404
0.719243718,0.86,0.081334404
0.720662633,0.86,0.086413254
0.72175015,0.88,0.086413254
0.722400952,0.88,0.086413254
0.724053883,0.88,0.086413254
0.726445959,0.88,0.091501049
0.728718478,0.9,0.091501049
0.728350817,0.9,0.091501049
0.730108863,0.92,0.091501049
0.731983074,0.92,0.091501049
0.735792293,0.92,0.096583777
0.740177961,0.92,0.096583777
0.744117157,0.92,0.096583777
0.747246018,0.94,0.096583777
0.748675573,0.94,0.096583777
0.751333101,0.94,0.10165131
0.755757608,0.94,0.10165131
0.757764105,0.94,0.10165131
0.759176866,0.94,0.10165131
0.762639025,0.94,0.10165131
0.764554156,0.96,0.106693242
0.766380112,0.96,0.106693242
0.76867617,0.96,0.106693242
0.770285752,0.96,0.106693242
0.771282311,0.96,0.106693242
0.773346711,0.96,0.111698641
0.775255462,0.96,0.111698641
0.775045207,0.96,0.111698641
0.776872424,0.96,0.111698641
0.778323225,0.96,0.116657167
0.778589763,0.96,0.116657167
0.778921639,0.96,0.116657167
0.779821788,0.96,0.116657167
0.781182111,0.96,0.116657167
0.783132796,0.98,0.121558918
0.785500267,0.98,0.121558918
0.787732068,0.98,0.121558918
0.789142243,0.98,0.121558918
0.789102282,0.98,0.121558918
0.790250662,0.98,0.126395434
0.792949181,0.98,0.126395434
0.792376697,0.98,0.126395434
0.792210302,0.98,0.126395434
0.791611687,0.98,0.126395434
0.790748431,0.98,0.131158296
0.792178413,0.98,0.131158296
0.796030351,0.98,0.131158296
0.798602241,0.98,0.131158296
0.799795945,0.98,0.131158296
0.79981816,0.96,0.13584127
0.799560666,0.96,0.13584127
0.799419732,0.96,0.13584127
0.799173796,0.96,0.13584127
0.800429258,0.96,0.140437069
0.802461115,0.96,0.140437069
0.803818128,0.98,0.140437069
0.80358374,0.98,0.140437069
0.803883166,0.98,0.140437069
0.804275024,0.98,0.144940146
0.805117587,0.98,0.144940146
0.804812498,0.98,0.144940146
0.805295107,0.98,0.144940146
0.807650081,0.98,0.144940146
0.808522813,0.98,0.149345778
0.809330809,0.98,0.149345778
0.81070554,0.98,0.149345778
0.811605247,0.98,0.149345778
0.812788836,0.98,0.149345778
0.812875371,0.98,0.153650096
0.813634906,0.98,0.153650096
0.813709467,0.98,0.153650096
0.81409401,0.98,0.153650096
0.813822252,0.98,0.153650096
0.815994188,0.98,0.157848937
0.816673933,1,0.157848937
0.817530791,1,0.157848937
0.818946682,1,0.157848937
0.820244058,1,0.161939871
0.822018373,1,0.161939871
0.823239587,1,0.161939871
0.8245975,1,0.161939871
0.82486677,1,0.161939871
0.827100471,0.98,0.165920715
0.832349396,0.98,0.165920715
0.83759898,0.98,0.165920715
0.844788092,0.98,0.165920715
0.848288433,0.98,0.165920715
0.851914752,0.98,0.169793374
0.855069574,0.98,0.169793374
0.858846684,0.98,0.169793374
0.861848021,0.98,0.169793374
0.864233613,0.98,0.169793374
0.865788277,0.98,0.173557662
0.867586544,0.98,0.173557662
0.869334542,0.98,0.173557662
0.872617149,0.98,0.173557662
0.874742513,0.98,0.173557662
0.876185552,0.98,0.177212874
0.878100079,0.98,0.177212874
0.87904553,0.98,0.177212874
0.880569598,0.98,0.177212874
0.882622051,0.98,0.180758147
0.884525733,1,0.180758147
0.886679999,1,0.180758147
0.888711805,1,0.180758147
0.889926132,1,0.180758147
0.891030544,1,0.184193144
0.891740081,1,0.184193144
0.892818498,1,0.184193144
0.893487994,1,0.184193144
0.894048247,1,0.184193144
0.895523265,1,0.187517065
0.89640728,1,0.187517065
0.896820815,1,0.187517065
0.89724934,1,0.187517065
0.898500813,1,0.187517065
0.900206552,1,0.190729644
0.901278906,1,0.190729644
0.902366656,1,0.190729644
0.902497437,1,0.190729644
0.902862461,1,0.190729644
0.904036955,1,0.193830813
0.904830967,1,0.193830813
0.904117463,1,0.193830813
0.902935008,1,0.193830813
0.901938014,1,0.196820155
0.901261289,1,0.196820155
0.901588155,1,0.196820155
0.902517143,1,0.196820155
0.902692701,1,0.196820155
0.903193674,1,0.199697901
0.902568153,1,0.199697901
0.901823826,1,0.199697901
0.900603405,1,0.199697901
0.900260755,1,0.199697901
0.899809994,1,0.202464006
0.899464853,1,0.202464006
0.898579789,1,0.202464006
0.898239762,1,0.202464006
0.897266918,1,0.202464006
0.896267061,1,0.205118715
0.896274913,1,0.205118715
0.896062304,1,0.205118715
0.895500548,1,0.205118715
0.895020036,1,0.205118715
0.894236424,1,0.207662819
0.89440903,1,0.207662819
0.894640263,1,0.207662819
0.894565479,1,0.207662819
0.894915333,1,0.210097544
0.895315922,1,0.210097544
0.895057143,1,0.210097544
0.893943392,1,0.210097544
0.893106412,1,0.210097544
0.892201189,1,0.212424097
0.892052291,1,0.212424097
0.891234868,1,0.212424097
0.891088914,1,0.212424097
0.891057234,1,0.212424097
0.889895868,1,0.214643883
0.888973989,1,0.214643883
0.88814726,1,0.214643883
0.88800488,1,0.214643883
0.888185104,1,0.214643883
0.888023016,1,0.216758471
0.887027045,1,0.216758471
0.886670745,1,0.216758471
0.886673557,1,0.216758471
0.886486449,1,0.216758471
0.885415454,1,0.218769647
0.883915118,1,0.218769647
0.884178089,1,0.218769647
0.883745995,1,0.218769647
0.88269562,1,0.220679135
0.881449923,1,0.220679135
0.880847597,1,0.220679135
0.880081787,1,0.220679135
0.87898125,1,0.220679135
0.878644679,1,0.222488734
0.877523012,1,0.222488734
0.877958461,1,0.222488734
0.876777904,1,0.222488734
0.876426515,1,0.222488734
0.875801243,0.98,0.224200489
0.875223184,0.98,0.224200489
0.874423895,0.98,0.224200489
0.873180272,0.98,0.224200489
0.872098894,0.98,0.224200489
0.871264432,0.98,0.225816381
0.871110901,0.98,0.225816381
0.870477398,0.98,0.225816381
0.870152268,1,0.225816381
0.868828149,1,0.225816381
0.86733115,1,0.227338627
0.866883864,1,0.227338627
0.866808136,1,0.227338627
0.86685404,1,0.227338627
0.867518978,1,0.228769736
0.867935167,1,0.228769736
0.86868609,1,0.228769736
0.869183653,1,0.228769736
0.86998714,1,0.228769736
0.869721754,1,0.230112673
0.869383987,1,0.230112673
0.868775858,1,0.230112673
0.86870474,1,0.230112673
0.868418053,1,0.230112673
0.868820672,1,0.231369907
0.868479853,1,0.231369907
0.868162169,1,0.231369907
0.867767712,1,0.231369907
0.867589293,1,0.231369907
0.865709673,1,0.232543984
0.864418623,1,0.232543984
0.863842422,1,0.232543984
0.862967335,1,0.232543984
0.862246698,1,0.232543984
0.862057754,0.94,0.233636961
0.86220766,0.94,0.233636961
0.861835527,0.94,0.233636961
0.860555988,0.94,0.233636961
0.859558092,0.94,0.23465126
0.858949044,0.94,0.23465126
0.857847391,0.94,0.23465126
0.858369279,0.94,0.23465126
0.859832277,0.94,0.23465126
0.859784377,0.94,0.235589593
0.859964793,0.94,0.235589593
0.859609604,0.94,0.235589593
0.85978179,0.94,0.235589593
0.859748646,0.94,0.235589593
0.85963824,0.94,0.23645464
0.859777684,0.94,0.23645464
0.860872696,0.94,0.23645464
0.860741579,0.94,0.23645464
0.860451978,0.94,0.23645464
0.860566192,0.94,0.237249116
0.860328215,0.94,0.237249116
0.860476811,0.94,0.237249116
0.862250012,0.94,0.237249116
0.864102972,0.94,0.237249116
0.863730651,0.94,0.237976021
0.864652609,0.94,0.237976021
0.864465009,0.94,0.237976021
0.865189753,0.94,0.237976021
0.865254747,0.94,0.238637945
0.865683183,0.94,0.238637945
0.866715323,0.96,0.238637945
0.86759423,0.96,0.238637945
0.867197296,0.98,0.238637945
0.865006552,0.96,0.239237408
0.864471766,0.96,0.239237408
0.863805781,0.96,0.239237408
0.863208112,0.96,0.239237408
0.863027802,0.96,0.239237408
0.864411261,0.96,0.239776565
0.863828952,0.96,0.239776565
0.863344483,0.96,0.239776565
0.861661914,0.96,0.239776565
0.860615565,0.96,0.239776565
0.860603145,0.98,0.240257421
0.859886103,0.98,0.240257421
0.858946423,0.98,0.240257421
0.858733111,0.98,0.240257421
0.857698339,0.98,0.240257421
0.857041676,0.98,0.240682033
0.855943532,0.98,0.240682033
0.856556416,1,0.240682033
0.856307524,1,0.240682033
0.85667097,1,0.241052581
0.856822748,1,0.241052581
0.856465183,1,0.241052581
0.855828452,1,0.241052581
0.85497587,1,0.241052581
0.854443055,1,0.241371184
0.853940237,1,0.241371184
0.852169966,1,0.241371184
0.850484225,1,0.241371184
0.849904938,1,0.241371184
0.848836729,1,0.241639483
0.848579526,1,0.241639483
0.848533474,1,0.241639483
0.84854998,1,0.241639483
0.847674804,1,0.241639483
0.846370019,0.98,0.241859545
0.846256607,0.98,0.241859545
0.846901002,0.98,0.241859545
0.849160518,0.98,0.241859545
0.850346848,0.98,0.241859545
0.851022138,0.98,0.242033876
0.852023682,0.98,0.242033876
0.851740361,0.98,0.242033876
0.851454639,0.98,0.242033876
0.852210581,0.98,0.242164751
0.85383888,0.98,0.242164751
0.854742384,0.98,0.242164751
0.855704203,0.98,0.242164751
0.855127806,0.98,0.242164751
0.854302154,0.98,0.242254463
0.854178953,0.98,0.242254463
0.854180685,1,0.242254463
0.85490667,1,0.242254463
0.855233182,1,0.242254463
0.855830329,1,0.242305068
0.85634014,1,0.242305068
0.856318109,1,0.242305068
0.856177855,1,0.242305068
0.856851073,1,0.242305068
0.857341069,1,0.242318603
0.85688536,1,0.242318603
0.856250514,1,0.242318603
0.855952447,1,0.242318603
0.856381014,1,0.242318603
0.857168457,1,0.242296782
0.857315345,1,0.242296782
0.857839106,1,0.242296782
0.856694911,1,0.242296782
0.855970973,1,0.242241295
0.855637692,1,0.242241295
0.855064042,1,0.242241295
0.853881336,1,0.242241295
0.855602158,1,0.242241295
0.855170672,1,0.242153765
0.856205175,1,0.242153765
0.857157021,1,0.242153765
0.857052919,1,0.242153765
0.857573164,1,0.242153765
0.85792054,1,0.242036098
0.858719422,1,0.242036098
0.86006401,1,0.242036098
0.860844917,1,0.242036098
0.86183446,1,0.242036098
0.861499172,1,0.241890263
0.861860959,1,0.241890263
0.862690687,1,0.241890263
0.86167809,1,0.241890263
0.861303547,1,0.241890263
0.860792554,1,0.241717695
0.861873453,1,0.241717695
0.862490146,1,0.241717695
0.863056542,1,0.241717695
0.863485895,1,0.241520032
0.864262728,1,0.241520032
0.865009463,1,0.241520032
0.865046089,1,0.241520032
0.866386834,1,0.241520032
0.868451749,1,0.241299054
0.867926886,1,0.241299054
0.868593215,1,0.241299054
0.868622552,1,0.241299054
0.868626317,1,0.241299054
0.867853126,1,0.241056128
0.867176649,1,0.241056128
0.867187365,1,0.241056128
0.867002602,1,0.241056128
0.867120405,1,0.241056128
0.867242441,1,0.240792331
0.867537584,1,0.240792331
0.867454584,1,0.240792331
0.866752599,1,0.240792331
0.865353387,1,0.240792331
0.865090367,1,0.240508662
0.864084413,1,0.240508662
0.862303784,1,0.240508662
0.861015795,1,0.240508662
0.860083519,1,0.240205728
0.859853328,1,0.240205728
0.85842142,1,0.240205728
0.859401028,1,0.240205728
0.85934208,1,0.240205728
0.858262143,1,0.239884582
0.857812187,1,0.239884582
0.858874897,1,0.239884582
0.859418968,1,0.239884582
0.85978521,1,0.239884582
0.860178025,1,0.23954646
0.86032457,1,0.23954646
0.860570219,1,0.23954646
0.860387451,1,0.23954646
0.861130606,1,0.23954646
0.861546319,1,0.239192633
0.862623396,1,0.239192633
0.86252722,1,0.239192633
0.862765611,1,0.239192633
0.863209176,1,0.239192633
0.863121474,0.96,0.238824358
0.862378275,0.96,0.238824358
0.86209448,0.98,0.238824358
0.861908252,0.98,0.238824358
0.861881209,0.98,0.238442477
0.860601576,0.98,0.238442477
0.859780215,0.98,0.238442477
0.858425344,0.98,0.238442477
0.856680995,0.98,0.238442477
0.855957214,0.98,0.238047402
0.855725335,0.98,0.238047402
0.85437289,0.98,0.238047402
0.85411934,0.98,0.238047402
0.853289366,0.98,0.238047402
0.853351792,0.98,0.237639743
0.853655786,0.98,0.237639743
0.85380443,0.98,0.237639743
0.853111926,0.98,0.237639743
0.852332555,0.98,0.237639743
0.851510722,0.98,0.237220361
0.850989355,0.98,0.237220361
0.851349034,0.98,0.237220361
0.851812707,0.98,0.237220361
0.852008043,0.98,0.237220361
0.852962744,0.98,0.236790186
0.853630111,0.98,0.236790186
0.853901875,0.98,0.236790186
0.853601454,0.98,0.236790186
0.853970351,0.98,0.236350341
0.854941787,0.98,0.236350341
0.855471601,0.98,0.236350341
0.856592501,0.98,0.236350341
0.857246304,0.98,0.236350341
0.858472252,0.98,0.235902042
0.860355427,0.98,0.235902042
0.861670527,1,0.235902042
0.864415987,1,0.235902042
0.86585843,1,0.235902042
0.866782284,1,0.235446985
0.867530219,1,0.235446985
0.868184404,1,0.235446985
0.869639275,1,0.235446985
0.869918054,1,0.235446985
0.870612582,1,0.234986152
0.871195964,1,0.234986152
0.87172904,1,0.234986152
0.872652765,1,0.234986152
0.873095917,1,0.234986152
0.873510765,1,0.234520434
0.874671881,1,0.234520434
0.874454947,1,0.234520434
0.874986071,1,0.234520434
0.875982562,1,0.234050621
0.875675417,1,0.234050621
0.874784496,1,0.234050621
0.87398736,1,0.234050621
0.874036051,1,0.234050621
0.873636706,1,0.233576991
0.873233878,1,0.233576991
0.871625379,1,0.233576991
0.871058907,1,0.233576991
0.871179246,1,0.233576991
0.870943314,1,0.233099735
0.870162876,1,0.233099735
0.869458255,1,0.233099735
0.870146113,1,0.233099735
0.871004477,1,0.233099735
0.871957106,1,0.232619333
0.872453425,1,0.232619333
0.873078309,1,0.232619333
0.872508961,1,0.232619333
0.872142713,1,0.232619333
0.871389154,1,0.232136351
0.871430971,1,0.232136351
0.870944113,1,0.232136351
0.870513092,1,0.232136351
0.870681351,1,0.231651048
0.870961498,1,0.231651048
0.870990251,1,0.231651048
0.870475403,1,0.231651048
0.870603617,1,0.231651048
0.870486306,1,0.231163898
0.870720319,1,0.231163898
0.870896795,1,0.231163898
0.870691165,1,0.231163898
0.871504065,1,0.231163898
0.872668039,1,0.230675426
0.873204096,1,0.230675426
0.873591917,1,0.230675426
0.873250674,1,0.230675426
0.872932002,1,0.230675426
0.871920056,1,0.230186107
0.871131147,1,0.230186107
0.869740713,1,0.230186107
0.869206319,1,0.230186107
0.868301984,1,0.230186107
0.866267984,1,0.229695843
0.864977297,1,0.229695843
0.864012703,1,0.229695843
0.863181004,1,0.229695843
0.86293675,1,0.229204478
0.862795414,1,0.229204478
0.863158494,1,0.229204478
0.862395872,1,0.229204478
0.861806413,1,0.229204478
0.860826866,1,0.22871227
0.860303377,1,0.22871227
0.859301609,1,0.22871227
0.858072661,1,0.22871227
0.856917992,1,0.22871227
0.856949077,1,0.228219173
0.856286723,1,0.228219173
0.856432552,1,0.228219173
0.857853283,1,0.228219173
0.859870415,1,0.228219173
0.861386822,1,0.227725989
0.861571756,1,0.227725989
0.861444171,1,0.227725989
0.861860943,1,0.227725989
0.863284921,1,0.227725989
0.86284287,1,0.227233426
0.863111585,1,0.227233426
0.862851244,1,0.227233426
0.863062345,1,0.227233426
0.862497338,1,0.226741746
0.861797666,1,0.226741746
0.861964467,1,0.226741746
0.861267524,1,0.226741746
0.861905422,1,0.226741746
0.862789076,1,0.226251285
0.86270696,1,0.226251285
0.863744979,1,0.226251285
0.864255204,1,0.226251285
0.864077267,1,0.226251285
0.863821926,1,0.225762489
0.863717113,1,0.225762489
0.864017439,1,0.225762489
0.863829776,1,0.225762489
0.863804077,1,0.225762489
0.863070995,1,0.225275574
0.86434018,1,0.225275574
0.864356897,1,0.225275574
0.864060468,1,0.225275574
0.863830924,1,0.225275574
0.863564915,1,0.224790818
0.863319915,1,0.224790818
0.862732016,1,0.224790818
0.862124502,1,0.224790818
0.863313731,1,0.224308387
0.862704854,1,0.224308387
0.861565472,1,0.224308387
0.861492311,1,0.224308387
0.860925418,1,0.224308387
0.860330465,1,0.223828243
0.860052234,1,0.223828243
0.859849642,1,0.223828243
0.860239834,1,0.223828243
0.86067967,1,0.223828243
0.859827703,1,0.223350614
0.859123826,1,0.223350614
0.858718533,1,0.223350614
0.858385598,1,0.223350614
0.858302975,1,0.223350614
0.858783241,1,0.222875542
0.858591183,1,0.222875542
0.859013973,1,0.222875542
0.859082218,1,0.222875542
0.858961693,1,0.222875542
0.858567918,1,0.22240332
0.858233655,1,0.22240332
0.85763016,1,0.22240332
0.856745868,1,0.22240332
0.855151961,1,0.221933776
0.855160886,1,0.221933776
0.854815356,1,0.221933776
0.853543445,1,0.221933776
0.852887384,1,0.221933776
0.852489536,1,0.221466896
0.852841751,1,0.221466896
0.852203215,1,0.221466896
0.851857181,1,0.221466896
0.850476642,1,0.221466896
0.849238738,1,0.221002607
0.849823426,1,0.221002607
0.848681554,1,0.221002607
0.84848922,1,0.221002607
0.850779203,1,0.221002607
0.85195371,1,0.220541322
0.852201961,1,0.220541322
0.85159929,1,0.220541322
0.851381774,1,0.220541322
0.851683372,1,0.220541322
0.851773018,1,0.220083336
0.85078878,1,0.220083336
0.850006429,1,0.220083336
0.84920788,1,0.220083336
0.848452832,1,0.219628525
0.848869425,1,0.219628525
0.850479362,1,0.219628525
0.852145834,1,0.219628525
0.853213231,1,0.219628525
0.853834034,1,0.219177643
0.854917127,1,0.219177643
0.856385358,1,0.219177643
0.855787419,1,0.219177643
0.855838309,1,0.219177643
0.8562675,1,0.218731095
0.857877975,1,0.218731095
0.858931514,1,0.218731095
0.85880907,1,0.218731095
0.858525811,1,0.218731095
0.858349707,1,0.218289239
0.85856137,1,0.218289239
0.858859026,1,0.218289239
0.858905954,1,0.218289239
0.85927852,1,0.218289239
0.859162454,1,0.217852237
0.859022688,1,0.217852237
0.858398888,1,0.217852237
0.858351825,1,0.217852237
0.857314143,1,0.217419968
0.856800352,1,0.217419968
0.855988895,1,0.217419968
0.85542763,1,0.217419968
0.855282008,1,0.217419968
0.855668044,1,0.216992332
0.855243231,1,0.216992332
0.854630243,1,0.216992332
0.853392672,1,0.216992332
0.852613232,1,0.216992332
0.852397329,1,0.216569066
0.851082976,1,0.216569066
0.850223097,1,0.216569066
0.849871916,1,0.216569066
0.849337319,1,0.216569066
0.848727187,1,0.216149942
0.849015587,1,0.216149942
0.848806912,1,0.216149942
0.848092326,1,0.216149942
0.847394841,1,0.216149942
0.847564219,1,0.215734875
0.846266425,1,0.215734875
0.845565351,1,0.215734875
0.84625063,1,0.215734875
0.847190414,1,0.215323954
0.847056781,1,0.215323954
0.846802209,1,0.215323954
0.847253311,1,0.215323954
0.847491222,1,0.215323954
0.848329561,1,0.214917457
0.848507998,1,0.214917457
0.848623522,1,0.214917457
0.848068888,1,0.214917457
0.847379576,1,0.214917457
0.847089278,1,0.214515379
0.845658595,1,0.214515379
0.845910501,1,0.214515379
0.844503359,1,0.214515379
0.842726335,1,0.214515379
0.841202016,1,0.214117302
0.840414672,1,0.214117302
0.840142723,1,0.214117302
0.83988261,1,0.214117302
0.840153002,1,0.214117302
0.839264822,1,0.21372314
0.839697151,1,0.21372314
0.840351333,1,0.21372314
0.841100495,1,0.21372314
0.842443777,1,0.21333329
0.842071796,1,0.21333329
0.84041051,1,0.21333329
0.839674334,1,0.21333329
0.839827644,1,0.21333329
0.839341753,1,0.212947586
0.840537822,1,0.212947586
0.841221806,1,0.212947586
0.842702002,1,0.212947586
0.844576103,1,0.212947586
0.84678072,1,0.212566764
0.84954825,1,0.212566764
0.85255128,1,0.212566764
0.853614053,1,0.212566764
0.854441428,1,0.212566764
0.85463388,1,0.212191793
0.855735012,1,0.212191793
0.858363671,1,0.212191793
0.859640466,1,0.212191793
0.860360565,1,0.212191793
0.86096503,1,0.211823253
0.860975012,1,0.211823253
0.860927063,1,0.211823253
0.860541811,1,0.211823253
0.860743688,1,0.211461052
0.858985044,1,0.211461052
0.858319994,1,0.211461052
0.857398602,1,0.211461052
0.857865272,1,0.211461052
0.858161628,1,0.211104784
0.85877795,1,0.211104784
0.85942671,1,0.211104784
0.859570498,1,0.211104784
0.859711611,1,0.211104784
0.860866869,1,0.210754582
0.860696171,1,0.210754582
0.861348526,1,0.210754582
0.861431129,1,0.210754582
0.860820162,1,0.210754582
0.861537026,1,0.210410435
0.862101241,1,0.210410435
0.861734609,1,0.210410435
0.861561896,1,0.210410435
0.860902585,1,0.210410435
0.861321881,1,0.210072231
0.862077181,1,0.210072231
0.862900866,1,0.210072231
0.861999668,1,0.210072231
0.862212151,1,0.209739985
0.862434344,1,0.209739985
0.863387986,1,0.209739985
0.863348266,1,0.209739985
0.863762808,1,0.209739985
0.862519724,1,0.20941375
0.859279874,1,0.20941375
0.855893679,1,0.20941375
0.853641282,1,0.20941375
0.851496616,1,0.20941375
0.84994168,1,0.209092018
0.84787067,1,0.209092018
0.845624123,1,0.209092018
0.84382642,1,0.209092018
0.841805716,1,0.209092018
0.84092154,1,0.208773855
0.838974239,1,0.208773855
0.838125302,1,0.208773855
0.837257271,1,0.208773855
0.835241211,1,0.208773855
0.83373429,0.98,0.208458708
0.831871228,0.98,0.208458708
0.830564715,0.98,0.208458708
0.829074622,0.98,0.208458708
0.826965902,0.98,0.208145903
0.825375294,0.98,0.208145903
0.824344283,0.98,0.208145903
0.823466367,0.98,0.208145903
0.823327932,0.98,0.208145903
0.824255406,0.98,0.207835277
0.825116335,0.98,0.207835277
0.825524383,0.98,0.207835277
0.824306045,0.98,0.207835277
0.824215757,0.98,0.207835277
0.825493032,0.98,0.20752723
0.826209756,0.98,0.20752723
0.82519203,0.98,0.20752723
0.825323111,0.98,0.20752723
0.825956834,0.98,0.20752723
0.826932241,0.98,0.207222096
0.82751192,0.98,0.207222096
0.828113343,0.98,0.207222096
0.828645274,0.98,0.207222096
0.829664081,0.98,0.207222096
