humanSusceptibleNumber,humanExposureNumber,humanAsymptomaticNumber,humanInfectNumber,humanRecoverNumber
179.0395043,213.2711094,97.74827466,195.4965493,311.5118278
179.0395043,213.2711094,97.74827466,195.4965493,311.5118278
179.0395043,213.2711094,97.74827466,195.4965493,311.5118278
179.051144,213.2434363,97.71558984,195.4311797,311.6538959
179.051144,213.2434363,97.71558984,195.4311797,311.6538959
179.051144,213.2434363,97.71558984,195.4311797,311.6538959
179.051144,213.2434363,97.71558984,195.4311797,311.6538959
179.051144,213.2434363,97.71558984,195.4311797,311.6538959
179.0534138,213.2256552,97.68342569,195.3668514,311.7934711
179.0534138,213.2256552,97.68342569,195.3668514,311.7934711
179.0534138,213.2256552,97.68342569,195.3668514,311.7934711
179.0534138,213.2256552,97.68342569,195.3668514,311.7934711
179.0788701,213.1864102,97.6515668,195.3031336,311.9305886
179.0788701,213.1864102,97.6515668,195.3031336,311.9305886
179.0788701,213.1864102,97.6515668,195.3031336,311.9305886
179.0788701,213.1864102,97.6515668,195.3031336,311.9305886
179.0788701,213.1864102,97.6515668,195.3031336,311.9305886
179.1110585,213.1419984,97.61995752,195.239915,312.0652813
179.1110585,213.1419984,97.61995752,195.239915,312.0652813
179.1110585,213.1419984,97.61995752,195.239915,312.0652813
179.1110585,213.1419984,97.61995752,195.239915,312.0652813
179.1110585,213.1419984,97.61995752,195.239915,312.0652813
179.1423732,213.0998114,97.58861376,195.1772275,312.1975823
179.1423732,213.0998114,97.58861376,195.1772275,312.1975823
179.1423732,213.0998114,97.58861376,195.1772275,312.1975823
179.1423732,213.0998114,97.58861376,195.1772275,312.1975823
179.1423732,213.0998114,97.58861376,195.1772275,312.1975823
179.1496209,213.0819077,97.5577612,195.1155224,312.3275319
179.1496209,213.0819077,97.5577612,195.1155224,312.3275319
179.1496209,213.0819077,97.5577612,195.1155224,312.3275319
179.1496209,213.0819077,97.5577612,195.1155224,312.3275319
179.1496209,213.0819077,97.5577612,195.1155224,312.3275319
179.1311024,213.0892059,97.52762947,195.0552589,312.4551775
179.1311024,213.0892059,97.52762947,195.0552589,312.4551775
179.1311024,213.0892059,97.52762947,195.0552589,312.4551775
179.1311024,213.0892059,97.52762947,195.0552589,312.4551775
179.1039749,213.1046202,97.49828066,194.9965613,312.5805684
179.1039749,213.1046202,97.49828066,194.9965613,312.5805684
179.1039749,213.1046202,97.49828066,194.9965613,312.5805684
179.1039749,213.1046202,97.49828066,194.9965613,312.5805684
179.1039749,213.1046202,97.49828066,194.9965613,312.5805684
179.0574212,213.1382386,97.46987161,194.9397432,312.7037585
179.0574212,213.1382386,97.46987161,194.9397432,312.7037585
179.0574212,213.1382386,97.46987161,194.9397432,312.7037585
179.0574212,213.1382386,97.46987161,194.9397432,312.7037585
179.0574212,213.1382386,97.46987161,194.9397432,312.7037585
179.0143372,213.1677163,97.44234305,194.8846861,312.824799
179.0143372,213.1677163,97.44234305,194.8846861,312.824799
179.0143372,213.1677163,97.44234305,194.8846861,312.824799
179.0143372,213.1677163,97.44234305,194.8846861,312.824799
179.0143372,213.1677163,97.44234305,194.8846861,312.824799
178.9736289,213.1942218,97.41564808,194.8312962,312.9437393
178.9736289,213.1942218,97.41564808,194.8312962,312.9437393
178.9736289,213.1942218,97.41564808,194.8312962,312.9437393
178.9736289,213.1942218,97.41564808,194.8312962,312.9437393
178.9736289,213.1942218,97.41564808,194.8312962,312.9437393
178.9329622,213.2200717,97.38976285,194.7795257,313.0606273
178.9329622,213.2200717,97.38976285,194.7795257,313.0606273
178.9329622,213.2200717,97.38976285,194.7795257,313.0606273
178.9329622,213.2200717,97.38976285,194.7795257,313.0606273
178.887736,213.2496788,97.36470607,194.7294121,313.1755112
178.887736,213.2496788,97.36470607,194.7294121,313.1755112
178.887736,213.2496788,97.36470607,194.7294121,313.1755112
178.887736,213.2496788,97.36470607,194.7294121,313.1755112
178.887736,213.2496788,97.36470607,194.7294121,313.1755112
178.8614916,213.2604926,97.34028125,194.6805625,313.2884322
178.8614916,213.2604926,97.34028125,194.6805625,313.2884322
178.8614916,213.2604926,97.34028125,194.6805625,313.2884322
178.8614916,213.2604926,97.34028125,194.6805625,313.2884322
178.8614916,213.2604926,97.34028125,194.6805625,313.2884322
178.8509221,213.2561994,97.31633118,194.6326624,313.3994256
178.8509221,213.2561994,97.31633118,194.6326624,313.3994256
178.8509221,213.2561994,97.31633118,194.6326624,313.3994256
178.8509221,213.2561994,97.31633118,194.6326624,313.3994256
178.8509221,213.2561994,97.31633118,194.6326624,313.3994256
178.8326321,213.2595423,97.29291856,194.5858371,313.5085286
178.8326321,213.2595423,97.29291856,194.5858371,313.5085286
178.8326321,213.2595423,97.29291856,194.5858371,313.5085286
178.8326321,213.2595423,97.29291856,194.5858371,313.5085286
178.8326321,213.2595423,97.29291856,194.5858371,313.5085286
178.821654,213.2559641,97.26996613,194.5399323,313.6157755
178.821654,213.2559641,97.26996613,194.5399323,313.6157755
178.821654,213.2559641,97.26996613,194.5399323,313.6157755
178.821654,213.2559641,97.26996613,194.5399323,313.6157755
178.8439948,213.2208427,97.24716376,194.4943275,313.7211899
178.8439948,213.2208427,97.24716376,194.4943275,313.7211899
178.8439948,213.2208427,97.24716376,194.4943275,313.7211899
178.8439948,213.2208427,97.24716376,194.4943275,313.7211899
178.8439948,213.2208427,97.24716376,194.4943275,313.7211899
178.8781811,213.1755472,97.22441139,194.4488228,313.8247917
178.8781811,213.1755472,97.22441139,194.4488228,313.8247917
178.8781811,213.1755472,97.22441139,194.4488228,313.8247917
178.8781811,213.1755472,97.22441139,194.4488228,313.8247917
178.8781811,213.1755472,97.22441139,194.4488228,313.8247917
178.8913948,213.1516718,97.20191196,194.4038239,313.9266075
178.8913948,213.1516718,97.20191196,194.4038239,313.9266075
178.8913948,213.1516718,97.20191196,194.4038239,313.9266075
178.8913948,213.1516718,97.20191196,194.4038239,313.9266075
178.8913948,213.1516718,97.20191196,194.4038239,313.9266075
178.8778304,213.1541341,97.17991097,194.3598219,314.0266718
178.8778304,213.1541341,97.17991097,194.3598219,314.0266718
178.8778304,213.1541341,97.17991097,194.3598219,314.0266718
178.8778304,213.1541341,97.17991097,194.3598219,314.0266718
178.8778304,213.1541341,97.17991097,194.3598219,314.0266718
178.8496257,213.1706019,97.15853128,194.3170626,314.1250228
178.8496257,213.1706019,97.15853128,194.3170626,314.1250228
178.8496257,213.1706019,97.15853128,194.3170626,314.1250228
178.8496257,213.1706019,97.15853128,194.3170626,314.1250228
178.8291024,213.1793896,97.13768663,194.2753733,314.2216954
178.8291024,213.1793896,97.13768663,194.2753733,314.2216954
178.8291024,213.1793896,97.13768663,194.2753733,314.2216954
178.8291024,213.1793896,97.13768663,194.2753733,314.2216954
178.8291024,213.1793896,97.13768663,194.2753733,314.2216954
178.8162029,213.1807713,97.11729519,194.2345904,314.3167217
178.8162029,213.1807713,97.11729519,194.2345904,314.3167217
178.8162029,213.1807713,97.11729519,194.2345904,314.3167217
178.8162029,213.1807713,97.11729519,194.2345904,314.3167217
178.8162029,213.1807713,97.11729519,194.2345904,314.3167217
178.7945073,213.190619,97.09742803,194.1948561,314.4101354
178.7945073,213.190619,97.09742803,194.1948561,314.4101354
178.7945073,213.190619,97.09742803,194.1948561,314.4101354
178.7945073,213.190619,97.09742803,194.1948561,314.4101354
178.7945073,213.190619,97.09742803,194.1948561,314.4101354
178.7571297,213.2152602,97.07821497,194.1564299,314.5019745
178.7571297,213.2152602,97.07821497,194.1564299,314.5019745
178.7571297,213.2152602,97.07821497,194.1564299,314.5019745
178.7571297,213.2152602,97.07821497,194.1564299,314.5019745
178.7571297,213.2152602,97.07821497,194.1564299,314.5019745
178.7207459,213.2383766,97.05962767,194.1192553,314.5922757
178.7207459,213.2383766,97.05962767,194.1192553,314.5922757
178.7207459,213.2383766,97.05962767,194.1192553,314.5922757
178.7207459,213.2383766,97.05962767,194.1192553,314.5922757
178.7039966,213.2422384,97.04146954,194.0829391,314.6810686
178.7039966,213.2422384,97.04146954,194.0829391,314.6810686
178.7039966,213.2422384,97.04146954,194.0829391,314.6810686
178.7039966,213.2422384,97.04146954,194.0829391,314.6810686
178.7039966,213.2422384,97.04146954,194.0829391,314.6810686
178.6992147,213.2347027,97.02362299,194.047246,314.7683787
178.6992147,213.2347027,97.02362299,194.047246,314.7683787
178.6992147,213.2347027,97.02362299,194.047246,314.7683787
178.6992147,213.2347027,97.02362299,194.047246,314.7683787
178.6992147,213.2347027,97.02362299,194.047246,314.7683787
178.6941786,213.2277479,97.00608696,194.0121739,314.8542311
178.6941786,213.2277479,97.00608696,194.0121739,314.8542311
178.6941786,213.2277479,97.00608696,194.0121739,314.8542311
178.6941786,213.2277479,97.00608696,194.0121739,314.8542311
178.6941786,213.2277479,97.00608696,194.0121739,314.8542311
178.6871391,213.2230229,96.98887614,193.9777523,314.9386514
178.6871391,213.2230229,96.98887614,193.9777523,314.9386514
178.6871391,213.2230229,96.98887614,193.9777523,314.9386514
178.6871391,213.2230229,96.98887614,193.9777523,314.9386514
178.6871391,213.2230229,96.98887614,193.9777523,314.9386514
178.6795912,213.2190356,96.97199068,193.9439814,315.0216645
178.6795912,213.2190356,96.97199068,193.9439814,315.0216645
178.6795912,213.2190356,96.97199068,193.9439814,315.0216645
178.6795912,213.2190356,96.97199068,193.9439814,315.0216645
178.6784545,213.2091613,96.95536765,193.9107353,315.1032935
178.6784545,213.2091613,96.95536765,193.9107353,315.1032935
178.6784545,213.2091613,96.95536765,193.9107353,315.1032935
178.6784545,213.2091613,96.95536765,193.9107353,315.1032935
178.6784545,213.2091613,96.95536765,193.9107353,315.1032935
178.6815424,213.1956488,96.93896686,193.8779337,315.1835594
178.6815424,213.1956488,96.93896686,193.8779337,315.1835594
178.6815424,213.1956488,96.93896686,193.8779337,315.1835594
178.6815424,213.1956488,96.93896686,193.8779337,315.1835594
178.6815424,213.1956488,96.93896686,193.8779337,315.1835594
178.7112376,213.1572375,96.92254649,193.845093,315.2624754
178.7112376,213.1572375,96.92254649,193.845093,315.2624754
178.7112376,213.1572375,96.92254649,193.845093,315.2624754
178.7112376,213.1572375,96.92254649,193.845093,315.2624754
178.7112376,213.1572375,96.92254649,193.845093,315.2624754
178.7591096,213.1026612,96.90595299,193.811906,315.3400491
178.7591096,213.1026612,96.90595299,193.811906,315.3400491
178.7591096,213.1026612,96.90595299,193.811906,315.3400491
178.7591096,213.1026612,96.90595299,193.811906,315.3400491
178.7591096,213.1026612,96.90595299,193.811906,315.3400491
178.8104481,213.0464013,96.889174,193.778348,315.4162877
178.8104481,213.0464013,96.889174,193.778348,315.4162877
178.8104481,213.0464013,96.889174,193.778348,315.4162877
178.8104481,213.0464013,96.889174,193.778348,315.4162877
178.8543984,212.99885,96.87229636,193.7445927,315.4912014
178.8543984,212.99885,96.87229636,193.7445927,315.4912014
178.8543984,212.99885,96.87229636,193.7445927,315.4912014
178.8543984,212.99885,96.87229636,193.7445927,315.4912014
178.8543984,212.99885,96.87229636,193.7445927,315.4912014
178.8916129,212.9591225,96.85539666,193.7107933,315.5648026
178.8916129,212.9591225,96.85539666,193.7107933,315.5648026
178.8916129,212.9591225,96.85539666,193.7107933,315.5648026
178.8916129,212.9591225,96.85539666,193.7107933,315.5648026
178.8916129,212.9591225,96.85539666,193.7107933,315.5648026
178.9174956,212.9313704,96.83858944,193.6771789,315.6371075
178.9174956,212.9313704,96.83858944,193.6771789,315.6371075
178.9174956,212.9313704,96.83858944,193.6771789,315.6371075
178.9174956,212.9313704,96.83858944,193.6771789,315.6371075
178.9174956,212.9313704,96.83858944,193.6771789,315.6371075
178.9355101,212.9119387,96.82195197,193.6439039,315.7081349
178.9355101,212.9119387,96.82195197,193.6439039,315.7081349
178.9355101,212.9119387,96.82195197,193.6439039,315.7081349
178.9355101,212.9119387,96.82195197,193.6439039,315.7081349
178.9355101,212.9119387,96.82195197,193.6439039,315.7081349
178.933854,212.911846,96.80566485,193.6113297,315.777909
178.933854,212.911846,96.80566485,193.6113297,315.777909
178.933854,212.911846,96.80566485,193.6113297,315.777909
178.933854,212.911846,96.80566485,193.6113297,315.777909
178.9404981,212.9038539,96.78964545,193.5792909,315.8464514
178.9404981,212.9038539,96.78964545,193.5792909,315.8464514
178.9404981,212.9038539,96.78964545,193.5792909,315.8464514
178.9404981,212.9038539,96.78964545,193.5792909,315.8464514
178.9404981,212.9038539,96.78964545,193.5792909,315.8464514
178.9405397,212.9024035,96.77395043,193.5479009,315.9137853
178.9405397,212.9024035,96.77395043,193.5479009,315.9137853
178.9405397,212.9024035,96.77395043,193.5479009,315.9137853
178.9405397,212.9024035,96.77395043,193.5479009,315.9137853
178.9405397,212.9024035,96.77395043,193.5479009,315.9137853
178.9486051,212.8933525,96.75850055,193.5170011,315.9799308
178.9486051,212.8933525,96.75850055,193.5170011,315.9799308
178.9486051,212.8933525,96.75850055,193.5170011,315.9799308
178.9486051,212.8933525,96.75850055,193.5170011,315.9799308
178.9486051,212.8933525,96.75850055,193.5170011,315.9799308
178.9562815,212.8849412,96.74329672,193.4865934,316.044908
178.9562815,212.8849412,96.74329672,193.4865934,316.044908
178.9562815,212.8849412,96.74329672,193.4865934,316.044908
178.9562815,212.8849412,96.74329672,193.4865934,316.044908
178.9562815,212.8849412,96.74329672,193.4865934,316.044908
178.9607913,212.8797991,96.72836489,193.4567298,316.1087378
178.9607913,212.8797991,96.72836489,193.4567298,316.1087378
178.9607913,212.8797991,96.72836489,193.4567298,316.1087378
178.9607913,212.8797991,96.72836489,193.4567298,316.1087378
178.9501325,212.8892824,96.71383861,193.4276772,316.171445
178.9501325,212.8892824,96.71383861,193.4276772,316.171445
178.9501325,212.8892824,96.71383861,193.4276772,316.171445
178.9501325,212.8892824,96.71383861,193.4276772,316.171445
178.9501325,212.8892824,96.71383861,193.4276772,316.171445
178.9214415,212.9157073,96.69987066,193.3997413,316.2330596
178.9214415,212.9157073,96.69987066,193.3997413,316.2330596
178.9214415,212.9157073,96.69987066,193.3997413,316.2330596
178.9214415,212.9157073,96.69987066,193.3997413,316.2330596
178.9214415,212.9157073,96.69987066,193.3997413,316.2330596
178.880699,212.9528935,96.68655174,193.3731035,316.293614
178.880699,212.9528935,96.68655174,193.3731035,316.293614
178.880699,212.9528935,96.68655174,193.3731035,316.293614
178.880699,212.9528935,96.68655174,193.3731035,316.293614
178.880699,212.9528935,96.68655174,193.3731035,316.293614
178.8397842,212.9892165,96.67385993,193.3477199,316.3531399
178.8397842,212.9892165,96.67385993,193.3477199,316.3531399
178.8397842,212.9892165,96.67385993,193.3477199,316.3531399
178.8397842,212.9892165,96.67385993,193.3477199,316.3531399
178.8397842,212.9892165,96.67385993,193.3477199,316.3531399
178.8196973,213.0046826,96.66158336,193.3231667,316.4116613
178.8196973,213.0046826,96.66158336,193.3231667,316.4116613
178.8196973,213.0046826,96.66158336,193.3231667,316.4116613
178.8196973,213.0046826,96.66158336,193.3231667,316.4116613
178.803244,213.0162869,96.64967647,193.2993529,316.4692005
178.803244,213.0162869,96.64967647,193.2993529,316.4692005
178.803244,213.0162869,96.64967647,193.2993529,316.4692005
178.803244,213.0162869,96.64967647,193.2993529,316.4692005
178.803244,213.0162869,96.64967647,193.2993529,316.4692005
178.7720688,213.04165,96.63826251,193.276525,316.525784
178.7720688,213.04165,96.63826251,193.276525,316.525784
178.7720688,213.04165,96.63826251,193.276525,316.525784
178.7720688,213.04165,96.63826251,193.276525,316.525784
178.7720688,213.04165,96.63826251,193.276525,316.525784
178.7502077,213.0574627,96.6272401,193.2544802,316.5814341
178.7502077,213.0574627,96.6272401,193.2544802,316.5814341
178.7502077,213.0574627,96.6272401,193.2544802,316.5814341
178.7502077,213.0574627,96.6272401,193.2544802,316.5814341
178.7502077,213.0574627,96.6272401,193.2544802,316.5814341
178.7547731,213.0476742,96.61635717,193.2327143,316.636165
178.7547731,213.0476742,96.61635717,193.2327143,316.636165
178.7547731,213.0476742,96.61635717,193.2327143,316.636165
178.7547731,213.0476742,96.61635717,193.2327143,316.636165
178.7547731,213.0476742,96.61635717,193.2327143,316.636165
178.7626832,213.0350262,96.60558353,193.2111671,316.6899895
178.7626832,213.0350262,96.60558353,193.2111671,316.6899895
178.7626832,213.0350262,96.60558353,193.2111671,316.6899895
178.7626832,213.0350262,96.60558353,193.2111671,316.6899895
178.7854919,213.0085703,96.59478537,193.1895707,316.7429158
178.7854919,213.0085703,96.59478537,193.1895707,316.7429158
178.7854919,213.0085703,96.59478537,193.1895707,316.7429158
178.7854919,213.0085703,96.59478537,193.1895707,316.7429158
178.7854919,213.0085703,96.59478537,193.1895707,316.7429158
178.8127193,212.9786896,96.5839306,193.1678612,316.794951
178.8127193,212.9786896,96.5839306,193.1678612,316.794951
178.8127193,212.9786896,96.5839306,193.1678612,316.794951
178.8127193,212.9786896,96.5839306,193.1678612,316.794951
178.8127193,212.9786896,96.5839306,193.1678612,316.794951
178.8333646,212.9559705,96.57308861,193.1461772,316.8461044
178.8333646,212.9559705,96.57308861,193.1461772,316.8461044
178.8333646,212.9559705,96.57308861,193.1461772,316.8461044
178.8333646,212.9559705,96.57308861,193.1461772,316.8461044
178.8333646,212.9559705,96.57308861,193.1461772,316.8461044
178.8465297,212.9410594,96.56233349,193.124667,316.8963878
178.8465297,212.9410594,96.56233349,193.124667,316.8963878
178.8465297,212.9410594,96.56233349,193.124667,316.8963878
178.8465297,212.9410594,96.56233349,193.124667,316.8963878
178.8465297,212.9410594,96.56233349,193.124667,316.8963878
178.8464565,212.9392231,96.55178794,193.1035759,316.9458169
178.8464565,212.9392231,96.55178794,193.1035759,316.9458169
178.8464565,212.9392231,96.55178794,193.1035759,316.9458169
178.8464565,212.9392231,96.55178794,193.1035759,316.9458169
178.8574287,212.9269194,96.54134784,193.0826957,316.9944036
178.8574287,212.9269194,96.54134784,193.0826957,316.9944036
178.8574287,212.9269194,96.54134784,193.0826957,316.9944036
178.8574287,212.9269194,96.54134784,193.0826957,316.9944036
178.8574287,212.9269194,96.54134784,193.0826957,316.9944036
178.8521104,212.9305236,96.53116247,193.0623249,317.042165
178.8521104,212.9305236,96.53116247,193.0623249,317.042165
178.8521104,212.9305236,96.53116247,193.0623249,317.042165
178.8521104,212.9305236,96.53116247,193.0623249,317.042165
178.8521104,212.9305236,96.53116247,193.0623249,317.042165
178.8275177,212.9524282,96.52140074,193.0428015,317.0891234
178.8275177,212.9524282,96.52140074,193.0428015,317.0891234
178.8275177,212.9524282,96.52140074,193.0428015,317.0891234
178.8275177,212.9524282,96.52140074,193.0428015,317.0891234
178.8275177,212.9524282,96.52140074,193.0428015,317.0891234
178.8053721,212.9713996,96.51202577,193.0240515,317.1352997
178.8053721,212.9713996,96.51202577,193.0240515,317.1352997
178.8053721,212.9713996,96.51202577,193.0240515,317.1352997
178.8053721,212.9713996,96.51202577,193.0240515,317.1352997
178.8053721,212.9713996,96.51202577,193.0240515,317.1352997
178.7910799,212.9823694,96.50295319,193.0059064,317.1807118
178.7910799,212.9823694,96.50295319,193.0059064,317.1807118
178.7910799,212.9823694,96.50295319,193.0059064,317.1807118
178.7910799,212.9823694,96.50295319,193.0059064,317.1807118
178.7668064,213.0025797,96.49426461,192.9885292,317.2253802
178.7668064,213.0025797,96.49426461,192.9885292,317.2253802
178.7668064,213.0025797,96.49426461,192.9885292,317.2253802
178.7668064,213.0025797,96.49426461,192.9885292,317.2253802
178.7668064,213.0025797,96.49426461,192.9885292,317.2253802
178.7531887,213.0120889,96.48585003,192.9717001,317.2693214
178.7531887,213.0120889,96.48585003,192.9717001,317.2693214
178.7531887,213.0120889,96.48585003,192.9717001,317.2693214
178.7531887,213.0120889,96.48585003,192.9717001,317.2693214
178.7531887,213.0120889,96.48585003,192.9717001,317.2693214
178.7643157,212.9977599,96.47747663,192.9549533,317.312544
178.7643157,212.9977599,96.47747663,192.9549533,317.312544
178.7643157,212.9977599,96.47747663,192.9549533,317.312544
178.7643157,212.9977599,96.47747663,192.9549533,317.312544
178.7643157,212.9977599,96.47747663,192.9549533,317.312544
178.766277,212.9926177,96.46923102,192.938462,317.3550596
178.766277,212.9926177,96.46923102,192.938462,317.3550596
178.766277,212.9926177,96.46923102,192.938462,317.3550596
178.766277,212.9926177,96.46923102,192.938462,317.3550596
178.766277,212.9926177,96.46923102,192.938462,317.3550596
178.7640548,212.9916455,96.46115023,192.9223005,317.3968807
178.7640548,212.9916455,96.46115023,192.9223005,317.3968807
178.7640548,212.9916455,96.46115023,192.9223005,317.3968807
178.7640548,212.9916455,96.46115023,192.9223005,317.3968807
178.7787764,212.9745664,96.45307737,192.9061547,317.4380145
178.7787764,212.9745664,96.45307737,192.9061547,317.4380145
178.7787764,212.9745664,96.45307737,192.9061547,317.4380145
178.7787764,212.9745664,96.45307737,192.9061547,317.4380145
178.7787764,212.9745664,96.45307737,192.9061547,317.4380145
178.7828441,212.9681643,96.44511397,192.8902279,317.4784715
178.7828441,212.9681643,96.44511397,192.8902279,317.4784715
178.7828441,212.9681643,96.44511397,192.8902279,317.4784715
178.7828441,212.9681643,96.44511397,192.8902279,317.4784715
178.7828441,212.9681643,96.44511397,192.8902279,317.4784715
178.7577064,212.9898291,96.43752501,192.87505,317.5182709
178.7577064,212.9898291,96.43752501,192.87505,317.5182709
178.7577064,212.9898291,96.43752501,192.87505,317.5182709
178.7577064,212.9898291,96.43752501,192.87505,317.5182709
178.7577064,212.9898291,96.43752501,192.87505,317.5182709
178.7271643,213.0160637,96.43034612,192.8606922,317.5574331
178.7271643,213.0160637,96.43034612,192.8606922,317.5574331
178.7271643,213.0160637,96.43034612,192.8606922,317.5574331
178.7271643,213.0160637,96.43034612,192.8606922,317.5574331
178.7271643,213.0160637,96.43034612,192.8606922,317.5574331
178.6751244,213.0620917,96.42375715,192.8475143,317.595984
178.6751244,213.0620917,96.42375715,192.8475143,317.595984
178.6751244,213.0620917,96.42375715,192.8475143,317.595984
178.6751244,213.0620917,96.42375715,192.8475143,317.595984
178.6289624,213.1012593,96.4176803,192.8353606,317.6339468
178.6289624,213.1012593,96.4176803,192.8353606,317.6339468
178.6289624,213.1012593,96.4176803,192.8353606,317.6339468
178.6289624,213.1012593,96.4176803,192.8353606,317.6339468
178.6289624,213.1012593,96.4176803,192.8353606,317.6339468
178.6064271,213.116846,96.41188019,192.8237604,317.6713367
178.6064271,213.116846,96.41188019,192.8237604,317.6713367
178.6064271,213.116846,96.41188019,192.8237604,317.6713367
178.6064271,213.116846,96.41188019,192.8237604,317.6713367
178.6064271,213.116846,96.41188019,192.8237604,317.6713367
178.5664391,213.1487005,96.4065059,192.8130118,317.7081735
178.5664391,213.1487005,96.4065059,192.8130118,317.7081735
178.5664391,213.1487005,96.4065059,192.8130118,317.7081735
178.5664391,213.1487005,96.4065059,192.8130118,317.7081735
178.5664391,213.1487005,96.4065059,192.8130118,317.7081735
178.5286894,213.1775914,96.40152021,192.8030404,317.7444758
178.5286894,213.1775914,96.40152021,192.8030404,317.7444758
178.5286894,213.1775914,96.40152021,192.8030404,317.7444758
178.5286894,213.1775914,96.40152021,192.8030404,317.7444758
178.5286894,213.1775914,96.40152021,192.8030404,317.7444758
178.5060962,213.191291,96.39677026,192.7935405,317.7802567
178.5060962,213.191291,96.39677026,192.7935405,317.7802567
178.5060962,213.191291,96.39677026,192.7935405,317.7802567
178.5060962,213.191291,96.39677026,192.7935405,317.7802567
178.4966522,213.1921463,96.39212872,192.7842574,317.8155251
178.4966522,213.1921463,96.39212872,192.7842574,317.8155251
178.4966522,213.1921463,96.39212872,192.7842574,317.8155251
178.4966522,213.1921463,96.39212872,192.7842574,317.8155251
178.4966522,213.1921463,96.39212872,192.7842574,317.8155251
178.5082702,213.1729701,96.38740255,192.7748051,317.8502833
178.5082702,213.1729701,96.38740255,192.7748051,317.8502833
178.5082702,213.1729701,96.38740255,192.7748051,317.8502833
178.5082702,213.1729701,96.38740255,192.7748051,317.8502833
178.5082702,213.1729701,96.38740255,192.7748051,317.8502833
178.5313816,213.1434506,96.38249501,192.76499,317.8845303
178.5313816,213.1434506,96.38249501,192.76499,317.8845303
178.5313816,213.1434506,96.38249501,192.76499,317.8845303
178.5313816,213.1434506,96.38249501,192.76499,317.8845303
178.5313816,213.1434506,96.38249501,192.76499,317.8845303
178.5501038,213.1190267,96.37745846,192.7549169,317.9182669
178.5501038,213.1190267,96.37745846,192.7549169,317.9182669
178.5501038,213.1190267,96.37745846,192.7549169,317.9182669
178.5501038,213.1190267,96.37745846,192.7549169,317.9182669
178.5501038,213.1190267,96.37745846,192.7549169,317.9182669
178.5638749,213.1000817,96.37234781,192.7446956,317.9514958
178.5638749,213.1000817,96.37234781,192.7446956,317.9514958
178.5638749,213.1000817,96.37234781,192.7446956,317.9514958
178.5638749,213.1000817,96.37234781,192.7446956,317.9514958
178.5760543,213.0832485,96.36718474,192.7343695,317.9842204
178.5760543,213.0832485,96.36718474,192.7343695,317.9842204
178.5760543,213.0832485,96.36718474,192.7343695,317.9842204
178.5760543,213.0832485,96.36718474,192.7343695,317.9842204
178.5760543,213.0832485,96.36718474,192.7343695,317.9842204
178.5884017,213.0667823,96.36197385,192.7239477,318.016444
178.5884017,213.0667823,96.36197385,192.7239477,318.016444
178.5884017,213.0667823,96.36197385,192.7239477,318.016444
178.5884017,213.0667823,96.36197385,192.7239477,318.016444
178.5884017,213.0667823,96.36197385,192.7239477,318.016444
178.5830623,213.0677017,96.35688172,192.7137634,318.0481756
178.5830623,213.0677017,96.35688172,192.7137634,318.0481756
178.5830623,213.0677017,96.35688172,192.7137634,318.0481756
178.5830623,213.0677017,96.35688172,192.7137634,318.0481756
178.5830623,213.0677017,96.35688172,192.7137634,318.0481756
178.5866918,213.0600829,96.35182453,192.7036491,318.0794213
178.5866918,213.0600829,96.35182453,192.7036491,318.0794213
178.5866918,213.0600829,96.35182453,192.7036491,318.0794213
178.5866918,213.0600829,96.35182453,192.7036491,318.0794213
178.5866918,213.0600829,96.35182453,192.7036491,318.0794213
178.6051891,213.0385358,96.34666889,192.6933378,318.1101827
178.6051891,213.0385358,96.34666889,192.6933378,318.1101827
178.6051891,213.0385358,96.34666889,192.6933378,318.1101827
178.6051891,213.0385358,96.34666889,192.6933378,318.1101827
178.6092674,213.0313924,96.34155406,192.6831081,318.140466
178.6092674,213.0313924,96.34155406,192.6831081,318.140466
178.6092674,213.0313924,96.34155406,192.6831081,318.140466
178.6092674,213.0313924,96.34155406,192.6831081,318.140466
178.6092674,213.0313924,96.34155406,192.6831081,318.140466
178.5946185,213.0423486,96.33665156,192.6733031,318.1702831
178.5946185,213.0423486,96.33665156,192.6733031,318.1702831
178.5946185,213.0423486,96.33665156,192.6733031,318.1702831
178.5946185,213.0423486,96.33665156,192.6733031,318.1702831
178.5946185,213.0423486,96.33665156,192.6733031,318.1702831
178.6061349,213.0280673,96.33171654,192.6634331,318.1996375
178.6061349,213.0280673,96.33171654,192.6634331,318.1996375
178.6061349,213.0280673,96.33171654,192.6634331,318.1996375
178.6061349,213.0280673,96.33171654,192.6634331,318.1996375
178.6061349,213.0280673,96.33171654,192.6634331,318.1996375
178.6430684,212.9899664,96.32652284,192.6530457,318.2285252
178.6430684,212.9899664,96.32652284,192.6530457,318.2285252
178.6430684,212.9899664,96.32652284,192.6530457,318.2285252
178.6430684,212.9899664,96.32652284,192.6530457,318.2285252
178.6430684,212.9899664,96.32652284,192.6530457,318.2285252
178.7025514,212.9314405,96.32088139,192.6417628,318.256936
178.7025514,212.9314405,96.32088139,192.6417628,318.256936
178.7025514,212.9314405,96.32088139,192.6417628,318.256936
178.7025514,212.9314405,96.32088139,192.6417628,318.256936
178.7752772,212.8619321,96.31469706,192.6293941,318.2848565
178.7752772,212.8619321,96.31469706,192.6293941,318.2848565
